artists,occurrence,freqency
"Cold War Kids,Bishop Briggs",1,0.062500
"Children of Indigo",1,0.062500
"Miley Cyrus,Tiësto",1,0.062500
"Lou Bega",2,0.125000
"Francis and the Lights,Chance the Rapper",1,0.062500
"Mat Kearney,RAC",1,0.062500
"Zedd,Maren Morris,Grey",2,0.125000
"Mother Mother",3,0.187500
"The Temptations",3,0.187500
"MisterWives",2,0.125000
"Camila Cabello,Kane Brown",1,0.062500
"Joe Hertler & The Rainbow Seekers",1,0.062500
"bülow",1,0.062500
"The Trews",1,0.062500
"The Cat Empire",1,0.062500
"The Beatles",17,1.062500
"Shakey Graves",2,0.125000
"Generationals",2,0.125000
"Frankie Valli & The Four Seasons",2,0.125000
"Four Tops",1,0.062500
"Geordie Kieffer",1,0.062500
"Childish Gambino",11,0.687500
"Maren Morris",6,0.375000
"Fitz and The Tantrums",4,0.250000
"Houndmouth",1,0.062500
"Future,Rihanna",1,0.062500
"Mumm-ra",1,0.062500
"Jack Johnson",2,0.125000
"Seafret",2,0.125000
"Keith Urban",19,1.187500
"Michael Franti & Spearhead",1,0.062500
"Ben E. King",4,0.250000
"Zedd,Alessia Cara",1,0.062500
"Justin Timberlake,JAY-Z",2,0.125000
"Judah & the Lion",3,0.187500
"LFO",1,0.062500
"The Weakerthans",1,0.062500
"Whethan,Oh Wonder",1,0.062500
"Young the Giant",2,0.125000
"Alex Cruz,Gabbi Lieve",1,0.062500
"a-ha",4,0.250000
"Jason Derulo,2 Chainz",3,0.187500
"Mumford & Sons,Baaba Maal",1,0.062500
"Joel Plaskett",1,0.062500
"LÉON",1,0.062500
"Zac Brown Band",4,0.250000
"The Wombats",1,0.062500
"James Bay",6,0.375000
"Old Crow Medicine Show",1,0.062500
"Chelsea Cutler,Sondr",1,0.062500
"Miguel,Kacey Musgraves",1,0.062500
"Langhorne Slim,The Law",1,0.062500
"Jaymes Young,Phoebe Ryan",1,0.062500
"flor",1,0.062500
"Coasts",1,0.062500
"Jason Derulo,Snoop Dogg",1,0.062500
"Yusuf / Cat Stevens",4,0.250000
"The Revivalists",1,0.062500
"Bronze Radio Return",1,0.062500
"Mumford & Sons,Baaba Maal,The Very Best,Beatenberg",1,0.062500
"Morgan Saint",1,0.062500
"Paul Simon",3,0.187500
"Panama Wedding",1,0.062500
"Jackie Wilson",1,0.062500
"The Jackson 5",6,0.375000
"Redbone",2,0.125000
"The Five Stairsteps",1,0.062500
"Marvin Gaye,Tammi Terrell",1,0.062500
"George Harrison",2,0.125000
"Jay & The Americans",1,0.062500
"Natalie Cole",1,0.062500
"Bob Seger",2,0.125000
"Stevie Wonder",6,0.375000
"Sam Cooke",1,0.062500
"Van Morrison",3,0.187500
"Steve Winwood",1,0.062500
"The Romantics",2,0.125000
"Lea Salonga,Brad Kane,Disney",1,0.062500
"Judy Kuhn",3,0.187500
"Roger Bart",1,0.062500
"Jubël,NEIMY",1,0.062500
"Grace VanderWaal",1,0.062500
"Tommy James & The Shondells",1,0.062500
"Frankie Valli",2,0.125000
"Bombargo",1,0.062500
"John Denver",2,0.125000
"The Chicks",5,0.312500
"why mona",1,0.062500
"The Lost Boys",1,0.062500
"Lizzo",13,0.812500
"Stephen Day",1,0.062500
"Bolier",1,0.062500
"Wildcat! Wildcat!",1,0.062500
"Mattiel",1,0.062500
"Rainbow Kitten Surprise",3,0.187500
"Robyn",4,0.250000
"Passion Pit",1,0.062500
"The Strokes",1,0.062500
"The O'Jays",1,0.062500
"Dermot Kennedy",1,0.062500
"Lionel Richie",1,0.062500
"Thomas Rhett",3,0.187500
"Alabama Shakes",3,0.187500
"Juke Ross,James Carter",1,0.062500
"Queen",21,1.312500
"Sam Feldt,Yves V,ROZES",1,0.062500
"The Fratellis",1,0.062500
"Frog",1,0.062500
"Wingtip",1,0.062500
"Freddie Scott",1,0.062500
"The RT's",1,0.062500
"Ed Sheeran,Justin Bieber",1,0.062500
"Passion Pit,Galantis",1,0.062500
"Andy Grammer,Ladysmith Black Mambazo",1,0.062500
"The Rocket Summer",1,0.062500
"Ezra Jordan",1,0.062500
"Noah And The Whale,Anna Calvi",1,0.062500
"Whitney Houston",10,0.625000
"SHAED",1,0.062500
"Sasha Alex Sloan",1,0.062500
"Alok,iRO",1,0.062500
"Wild Rivers",1,0.062500
"FINNEAS",2,0.125000
"Ryan Hurd",1,0.062500
"Ralph",1,0.062500
"COIN",2,0.125000
"almost monday",1,0.062500
"Carly Rae Jepsen",4,0.250000
"Billie Eilish,Vince Staples",1,0.062500
"ZAYN",2,0.125000
"Yeah Yeah Yeahs",2,0.125000
"Sigrid",1,0.062500
"Jake Scott",1,0.062500
"Alexander 23",2,0.125000
"Valley",1,0.062500
"Rence",1,0.062500
"Sundara Karma",2,0.125000
"HAIM",1,0.062500
"Dawes",1,0.062500
"Tones And I",3,0.187500
"Aaron Taos",1,0.062500
"ayokay",1,0.062500
"Smash Mouth,Breathe Carolina",1,0.062500
"Louis The Child,Ashe",1,0.062500
"REST ACRES",1,0.062500
"Winnetka Bowling League,RAC",1,0.062500
"Kodaline",2,0.125000
"Rostam",1,0.062500
"John Legend,Gary Clark Jr.",2,0.125000
"Tom Rosenthal,Cosmo Sheldrake",1,0.062500
"Max Frost",1,0.062500
"Sam Smith",12,0.750000
"Mike Mains & The Branches",1,0.062500
"Louis The Child,Quinn XCII,Chelsea Cutler",1,0.062500
"Houses",1,0.062500
"Josh Ritter",1,0.062500
"Bill Withers",1,0.062500
"Dawson Hollow,Ivan the Surreal DJ",1,0.062500
"Ryn Weaver",1,0.062500
"Grizfolk",1,0.062500
"Bien",1,0.062500
"Big Wild,Rationale",1,0.062500
"Eli Young Band",1,0.062500
"Gryffin,Noah Kahan",1,0.062500
"Zwette,Tom Rosenthal",1,0.062500
"A Tribe Called Quest",1,0.062500
"Keyes.",1,0.062500
"ODESZA,Leon Bridges,Tycho",1,0.062500
"Glass Animals",1,0.062500
"BROODS",1,0.062500
"Foreign Air",1,0.062500
"The Strumbellas",2,0.125000
"Whitney Houston,Clean Bandit",1,0.062500
"Kygo,X Ambassadors",1,0.062500
"Elton John,Dua Lipa,PNAU",2,0.125000
"Wilderado",1,0.062500
"Bay Ledges",1,0.062500
"Khruangbin,Leon Bridges",1,0.062500
"Tom Grennan,Billen Ted",1,0.062500
"Coldplay,Big Sean",1,0.062500
"The Beaches",1,0.062500
"A-Wall",1,0.062500
"Manchester Orchestra",1,0.062500
"Greta Van Fleet",2,0.125000
"David Kushner",2,0.125000
"Calum Scott",2,0.125000
"Zach Bryan",4,0.250000
"Lord Huron,Phoebe Bridgers",1,0.062500
"Duke Dumont",1,0.062500
"The Oh Hellos",4,0.250000
"Stephen Sanchez,Em Beihold",1,0.062500
"Iron & Wine",2,0.125000
"Angus & Julia Stone",2,0.125000
"Bon Iver",3,0.187500
"Dr. Dog",2,0.125000
"The Ocho",1,0.062500
"Pinegrove",1,0.062500
"Lord Huron",6,0.375000
"Milky Chance",4,0.250000
"Sub Urban",1,0.062500
"Sierra Ferrell",1,0.062500
"Albert Hammond",1,0.062500
"The Ballroom Thieves",2,0.125000
"Khalid",6,0.375000
"Stephen Dawes",1,0.062500
"The Last Shadow Puppets",1,0.062500
"Fleet Foxes",1,0.062500
"THE ANXIETY,WILLOW,Tyler Cole",1,0.062500
"Ashe,FINNEAS",1,0.062500
"TV Girl",1,0.062500
"Jeff Buckley",1,0.062500
"The Smiths",3,0.187500
"Lana Del Rey,SYML",1,0.062500
"Lana Del Rey,Father John Misty",1,0.062500
"Taylor Swift,Bon Iver",1,0.062500
"Matt Maltese",2,0.125000
"Mitski",1,0.062500
"Loving Caliber",1,0.062500
"AURORA",2,0.125000
"Mazzy Star",1,0.062500
"Sleeping At Last",1,0.062500
"The Chainsmokers",2,0.125000
"Niall Horan",4,0.250000
"Elliot Root",1,0.062500
"Lewis Watson",1,0.062500
"The Features",1,0.062500
"Ed Sheeran,Chance the Rapper,PnB Rock",1,0.062500
"Twenty One Pilots",6,0.375000
"Fetty Wap",2,0.125000
"PUBLIC",1,0.062500
"fun.,Janelle Monáe",6,0.375000
"Echosmith",3,0.187500
"Nate Ruess",1,0.062500
"Vicetone,Cozi Zuehlsdorff",1,0.062500
"AJR",6,0.375000
"New West",1,0.062500
"Secondhand Serenade",1,0.062500
"Elle King,Miranda Lambert,GOLDHOUSE",1,0.062500
"Easton Corbin",1,0.062500
"Ant Saunders",1,0.062500
"Julia Michaels,Niall Horan",1,0.062500
"Sir Chloe",1,0.062500
"Honey Gentry",1,0.062500
"Cigarettes After Sex",2,0.125000
"ZAYN,Sia",1,0.062500
"The Shacks",1,0.062500
"Morningsiders",1,0.062500
"JP Saxe,Julia Michaels",1,0.062500
"REO Speedwagon",1,0.062500
"HXLLYWOOD,Glizzy G",1,0.062500
"Moon Taxi",2,0.125000
"Billy Idol",1,0.062500
"Tyler Childers",2,0.125000
"MÖWE,Jonasu,Eskeemo",1,0.062500
"Foxes",1,0.062500
"Billie Marten",1,0.062500
"Little Big Town",2,0.125000
"Kenny Chesney",2,0.125000
"L.A Band",1,0.062500
"Lady A",7,0.437500
"Imperial Mammoth",1,0.062500
"Amber Run",1,0.062500
"Mimi Webb",1,0.062500
"Hailee Steinfeld",2,0.125000
"C-Ro",1,0.062500
"Bebe Rexha",1,0.062500
"Bea Miller",1,0.062500
"Hey Violet",1,0.062500
"Daughtry",1,0.062500
"Mabel",4,0.250000
"Panicland",1,0.062500
"Gym Class Heroes",1,0.062500
"Ghost",1,0.062500
"Kate Bush",3,0.187500
"Edison Lighthouse",1,0.062500
"Paloma Faith",2,0.125000
"MARINA",3,0.187500
"Alec Benjamin",2,0.125000
"YUNGBLUD",1,0.062500
"Dean Lewis",1,0.062500
"John Anderson",1,0.062500
"Pharrell Williams,Nile Rodgers,Thomas Bangalter,Guy-Manuel de Homem-Christo,Daft Punk",2,0.125000
"David Guetta,Flo Rida,Nicki Minaj",5,0.312500
"TobyMac,Hollyn,Tru",1,0.062500
"Jonas Blue,Dakota",1,0.062500
"Bishop Briggs",1,0.062500
"Rosa Linn",1,0.062500
"Micky",1,0.062500
"Chayce Beckham",1,0.062500
"Lainey Wilson",1,0.062500
"Zedd,Foxes",3,0.187500
"The Moss",1,0.062500
"SYML",1,0.062500
"Ed Sheeran,Camila Cabello,Cardi B",2,0.125000
"Gregory Alan Isakov",1,0.062500
"Ethan Regan",1,0.062500
"Bon Iver,St. Vincent",1,0.062500
"Snoop Dogg,Wiz Khalifa,Bruno Mars",2,0.125000
"Kanye West,Jamie Foxx",3,0.187500
"Jason Mraz",2,0.125000
"Becky G",4,0.250000
"Jacob Tillberg",2,0.125000
"Diplo,Trippie Redd",1,0.062500
"Justina Valentine",2,0.125000
"Mario",3,0.187500
"Track Starr",1,0.062500
"David Guetta,Kid Cudi",1,0.062500
"Brittany Bola",1,0.062500
"Robbie Tripp",1,0.062500
"Stakz DeVito,Millyz",1,0.062500
"Pitbull,Ne-Yo",6,0.375000
"Solina,Mblue",1,0.062500
"Flo Rida,Robin Thicke,Verdine White",2,0.125000
"Hot Chelle Rae",5,0.312500
"PFG/Prettyface Gangsta",1,0.062500
"Sean Kingston,Justin Bieber",3,0.187500
"Riff Raff,Wiz Khalifa",1,0.062500
"The Kid LAROI",3,0.187500
"Kenzo Cregan",1,0.062500
"X Ambassadors",1,0.062500
"Saweetie,Doja Cat",1,0.062500
"YellaCatt",1,0.062500
"Rixton",3,0.187500
"Riff Raff,Ku$h Drifter,YNG BNZO",1,0.062500
"Blaine",1,0.062500
"Drake,Majid Jordan",1,0.062500
"Reyn Hartley",1,0.062500
"Logic,Alessia Cara,Khalid",1,0.062500
"Lil Yachty",1,0.062500
"mgk,X Ambassadors,Bebe Rexha",1,0.062500
"Dua Lipa,DaBaby",3,0.187500
"Pitbull,TJR",2,0.125000
"Sasha Lopez",1,0.062500
"Swedish House Mafia,John Martin",2,0.125000
"Riff Raff",1,0.062500
"Scott & Brendo",1,0.062500
"Dayglow",1,0.062500
"Wallows,Clairo",1,0.062500
"Mike Posner,Big Sean",3,0.187500
"Flo Rida,Sia",6,0.375000
"DRAM,Lil Yachty",2,0.125000
"Florida Georgia Line",2,0.125000
"Calvin Harris",8,0.500000
"Galantis",3,0.187500
"Finn",1,0.062500
"Tyler James Williams,IM5",2,0.125000
"B.o.B,Rivers Cuomo",3,0.187500
"Pitbull,AFROJACK,Ne-Yo,Nayer",5,0.312500
"Justin Bieber,Daniel Caesar,GIVĒON",2,0.125000
"Calvin Harris,John Newman",2,0.125000
"Far East Movement,The Cataracs,DEV",5,0.312500
"David Guetta,Akon",1,0.062500
"Big Sean",2,0.125000
"Simple Plan,Sean Paul",1,0.062500
"Offset,Metro Boomin",1,0.062500
"Simple Plan,Natasha Bedingfield",2,0.125000
"Cobra Starship,Sabi",4,0.250000
"Travis Scott",3,0.187500
"MKTO",7,0.437500
"5 Seconds of Summer",5,0.312500
"fun.",3,0.187500
"Flo Rida",12,0.750000
"Owl City,Carly Rae Jepsen",3,0.187500
"Pitbull,Christina Aguilera",4,0.250000
"CeeLo Green",7,0.437500
"Fun Guns",1,0.062500
"American Authors",3,0.187500
"Radical Face",1,0.062500
"Nico & Vinz",5,0.312500
"Tiësto,Dzeko,Preme,Post Malone",2,0.125000
"Tiësto,Matthew Koma",2,0.125000
"Mr. Probz,Robin Schulz",1,0.062500
"Lilly Wood and The Prick,Robin Schulz",3,0.187500
"Mike Posner,Seeb",2,0.125000
"Young Thug,Future",1,0.062500
"Travie McCoy,Bruno Mars",5,0.312500
"The Worst Cover Band Of The World",1,0.062500
"Macklemore,Ryan Lewis,Macklemore & Ryan Lewis,Ray Dalton",6,0.375000
"K'NAAN",2,0.125000
"Paul Simpson",1,0.062500
"Flo Rida,David Guetta",5,0.312500
"Ku$h Drifter",1,0.062500
"Vedo",1,0.062500
"Bankrol Hayden,Luh Kel",1,0.062500
"Jessie Reyez",1,0.062500
"AJ Mitchell",1,0.062500
"Luh Kel",1,0.062500
"Petit Biscuit",1,0.062500
"Lost Frequencies,Janieck Devy",2,0.125000
"Illijah",1,0.062500
"Nebu Kiniza",1,0.062500
"FouKi",1,0.062500
"Black Eyed Peas,J Balvin",1,0.062500
"BENEE,Gus Dapperton",1,0.062500
"MEDUZA,Becky Hill,Goodboys",1,0.062500
"Gym Class Heroes,Adam Levine",4,0.250000
"Olly Murs,Flo Rida",5,0.312500
"Social House,Lil Yachty",2,0.125000
"The Script",6,0.375000
"I U 1 D C",1,0.062500
"Ku$h Drifter,YNG BNZO",1,0.062500
"Valentino Khan",1,0.062500
"SirRiot",1,0.062500
"Calboy",1,0.062500
"will.i.am,Britney Spears",3,0.187500
"JAY-Z,Alicia Keys",3,0.187500
"Taio Cruz",6,0.375000
"Lost Frequencies,The NGHBRS",1,0.062500
"Lupe Fiasco",1,0.062500
"Cher Lloyd",3,0.187500
"Demi Lovato,Cher Lloyd",3,0.187500
"Pitbull,Kesha",5,0.312500
"Lil Mama",2,0.125000
"M83",1,0.062500
"Wiz Khalifa,Charlie Puth",2,0.125000
"Tove Lo",3,0.187500
"Cody Simpson",1,0.062500
"The Vamps,Demi Lovato",1,0.062500
"Leona Lewis",6,0.375000
"Kid Cudi,MGMT,Ratatat",1,0.062500
"Miguel",1,0.062500
"Ariana Grande,The Weeknd",2,0.125000
"B.o.B,Hayley Williams",6,0.375000
"Macklemore & Ryan Lewis,Macklemore,Ryan Lewis,Hollis,ScHoolboy Q",1,0.062500
"Katy Perry,Juicy J",4,0.250000
"Cali Swag District",1,0.062500
"The Vamps,Matoma",1,0.062500
"Soulja Boy,Sammie",4,0.250000
"Macklemore & Ryan Lewis,Macklemore,Ryan Lewis,Wanz",3,0.187500
"Taio Cruz,Flo Rida",2,0.125000
"Sevyn Streeter,Chris Brown",2,0.125000
"Jeremih",3,0.187500
"Chris Brown,Drake",1,0.062500
"Jeremih,J. Cole",1,0.062500
"Millyz",1,0.062500
"Deorro,Chris Brown",2,0.125000
"DJ Khaled,T-Pain,Ludacris,Snoop Dogg,Rick Ross",1,0.062500
"Lykke Li",1,0.062500
"P!nk,Nate Ruess",3,0.187500
"Macklemore,Skylar Grey",3,0.187500
"Iyaz",5,0.312500
"Alexandra Stan",2,0.125000
"Cardi B,Megan Thee Stallion",1,0.062500
"Kat Dahlia",1,0.062500
"Astrid S",2,0.125000
"Anne-Marie",2,0.125000
"Halsey",5,0.312500
"Phony Ppl",1,0.062500
"Riton,Nightcrawlers,Mufasa & Hypeman,Mufasa,Dopamine",1,0.062500
"B.o.B,2 Chainz,Coucheron",1,0.062500
"J. Cole",3,0.187500
"Chase Atlantic",2,0.125000
"mgk,Trippie Redd",1,0.062500
"mgk,Camila Cabello",1,0.062500
"Nick Jonas",1,0.062500
"jxdn",1,0.062500
"Tiësto",1,0.062500
"Kane Brown",1,0.062500
"Jake Lindholm",1,0.062500
"Naps",1,0.062500
"Nea,Felix Jaehn",1,0.062500
"Soran",1,0.062500
"Noah Kahan,Julia Michaels",1,0.062500
"The Kid LAROI,mgk",1,0.062500
"Felix Cartal,Sophie Simmons",1,0.062500
"Bryce Vine,YG",1,0.062500
"Kiiara,Felix Snow",1,0.062500
"R3HAB,Trevor Guthrie",1,0.062500
"JNT,St-Prince",1,0.062500
"Ty Dolla $ign,Future,Rae Sremmurd,Louis The Child",1,0.062500
"The Kid LAROI,Justin Bieber",1,0.062500
"Bad Bunny,JHAYCO",1,0.062500
"Chiddy Bang",1,0.062500
"Magic System,Chawki",1,0.062500
"Ellie Goulding,Juice WRLD",1,0.062500
"mgk,blackbear",1,0.062500
"Martin Garrix,Dua Lipa",1,0.062500
"Roddy Ricch",1,0.062500
"Zach Sobiech",1,0.062500
"Clinton Kane",1,0.062500
"Lukas Graham",3,0.187500
"Jade LeMac",1,0.062500
"JAY-Z,Kanye West",4,0.250000
"Ella Henderson",2,0.125000
"Naughty Boy,Sam Smith",4,0.250000
"Beyoncé,Sean Paul",1,0.062500
"Timbaland,OneRepublic",3,0.187500
"Don Omar,Lucenzo",2,0.125000
"GAYLE",3,0.187500
"Cardi B,Bad Bunny,J Balvin",3,0.187500
"Dolly Parton",9,0.562500
"Kelsea Ballerini",2,0.125000
"Aly & AJ",3,0.187500
"We The Kings",1,0.062500
"4 Non Blondes",1,0.062500
"Dua Lipa",9,0.562500
"Little Mix",6,0.375000
"WALK THE MOON",4,0.250000
"MUNA,Phoebe Bridgers",1,0.062500
"All Time Low",1,0.062500
"The B-52's",4,0.250000
"Carole King",2,0.125000
"Mungo Jerry",1,0.062500
"corook,Olivia Barton",1,0.062500
"TV Themes",1,0.062500
"Paul Russell",1,0.062500
"Paris Hilton",1,0.062500
"The Pussycat Dolls",5,0.312500
"Jessie J,Ariana Grande,Nicki Minaj",3,0.187500
"Free Throw",2,0.125000
"Playboi Carti",1,0.062500
"Trophy Eyes",1,0.062500
"Del Water Gap",1,0.062500
"The Ronettes",2,0.125000
"Nine Inch Nails",1,0.062500
"Ski Mask The Slump God,SahBabii",1,0.062500
"Ski Mask The Slump God",3,0.187500
"Eazy-E",1,0.062500
"Snoop Dogg,Daz Dillinger",2,0.125000
"N.W.A.",2,0.125000
"Snoop Dogg,Tha Dogg Pound,The Dramatics",1,0.062500
"Big Sean,Jhené Aiko",2,0.125000
"Stetsasonic",1,0.062500
"Lil Wayne,Bobby V.,Kidd Kidd",2,0.125000
"Nas",1,0.062500
"Tyga",3,0.187500
"Luci4",1,0.062500
"Flyleaf",2,0.125000
"Pierce The Veil,Kellin Quinn",1,0.062500
"Korn",2,0.125000
"Soundgarden",1,0.062500
"The Dirty Nil",1,0.062500
"Highly Suspect",1,0.062500
"Tyler, The Creator",5,0.312500
"Slipknot",1,0.062500
"Rob Zombie",2,0.125000
"Drowning Pool",1,0.062500
"The Rolling Stones",5,0.312500
"Buffalo Springfield",1,0.062500
"The Zombies",1,0.062500
"Booker T. & the M.G.'s",1,0.062500
"The Animals",4,0.250000
"The Doors",2,0.125000
"Lynyrd Skynyrd",6,0.375000
"Elvis Presley",6,0.375000
"Norman Greenbaum",1,0.062500
"Jimi Hendrix",1,0.062500
"Cream",1,0.062500
"Steve Miller Band",1,0.062500
"Bob Dylan",1,0.062500
"NLE Choppa",2,0.125000
"Travis Porter,Tyga",1,0.062500
"Travis Porter,Spodee",1,0.062500
"Kevin Gates,Juicy J",1,0.062500
"Ne-Yo,Juicy J",1,0.062500
"Sage The Gemini,Iamsu!",1,0.062500
"Iggy Azalea,Rita Ora",2,0.125000
"Gotye,Kimbra",4,0.250000
"Victorious Cast,Victoria Justice",3,0.187500
"Far East Movement,Ryan Tedder,Ruff Loaderz",4,0.250000
"Lady Gaga,Beyoncé",1,0.062500
"Teriyaki Boyz",1,0.062500
"The Backseat Lovers",2,0.125000
"Kendrick Lamar,U2",1,0.062500
"Nancy Sinatra",1,0.062500
"Cuco",1,0.062500
"Briston Maroney",1,0.062500
"La Dispute",1,0.062500
"Panucci's Pizza",1,0.062500
"Mom Jeans.",1,0.062500
"Born Without Bones",1,0.062500
"Metric,Brie Larson",1,0.062500
"Dance Gavin Dance",1,0.062500
"$uicideboy$",6,0.375000
"Peach Pit",2,0.125000
"The Turtles",1,0.062500
"Lustra",1,0.062500
"Pixies",1,0.062500
"Beck",1,0.062500
"Pearl Jam",1,0.062500
"Skrillex",1,0.062500
"Dot Exe,Meg & Dia",1,0.062500
"will.i.am,Jamie Foxx,Anne Hathaway",1,0.062500
"Gorillaz,Shaun Ryder",1,0.062500
"Skillet",1,0.062500
"Hollywood Undead",1,0.062500
"Joey Valence & Brae",7,0.437500
"Papa Roach",1,0.062500
"Zach Bryan,Kacey Musgraves",1,0.062500
"The Clovers",1,0.062500
"Sam The Sham & The Pharaohs",1,0.062500
"The Charlie Daniels Band",2,0.125000
"Bubba Sparxxx,Ying Yang Twins,Mr. Collipark",1,0.062500
"Basement",1,0.062500
"The Weeknd,Lana Del Rey",2,0.125000
"BigXthaPlug",8,0.500000
"Hanumankind,Kalmi",1,0.062500
"Good Intent",1,0.062500
"XXXTENTACION,Matt OX",1,0.062500
"Derek King",1,0.062500
"Rae Sremmurd",2,0.125000
"MAKAVELIGODD",2,0.125000
"Bad Wolves",1,0.062500
"Five Finger Death Punch",1,0.062500
"Disturbed",1,0.062500
"A$AP Rocky,Skrillex,Birdy Nam Nam,Lord Flacko",1,0.062500
"PSY",1,0.062500
"Wet Leg",1,0.062500
"Joji,Yves Tumor",1,0.062500
"Big Time Rush",2,0.125000
"Taron Egerton",3,0.187500
"Alex Clare",2,0.125000
"The Clash",2,0.125000
"Sheck Wes",2,0.125000
"Jack Lenz",1,0.062500
"Crystal Castles",1,0.062500
"Mia Martina,Waka Flocka Flame",1,0.062500
"Liam Payne,Quavo",2,0.125000
"blackbear,Gucci Mane",1,0.062500
"frxzen",1,0.062500
"Pitbull",6,0.375000
"Megan Thee Stallion,Yuki Chiba",1,0.062500
"Ty Dolla $ign,The Weeknd,Wiz Khalifa,Mustard",2,0.125000
"Lil Wayne,Drake,Future",2,0.125000
"Big Sean,E-40",1,0.062500
"Kehlani",1,0.062500
"A Boogie Wit da Hoodie,Kodak Black",1,0.062500
"G-Eazy,Remo the Hitmaker",1,0.062500
"USHER,will.i.am",4,0.250000
"CHINCHILLA",2,0.125000
"Tyler, The Creator,Lola Young",1,0.062500
"Emmy Meli",1,0.062500
"Christine Baranski,Cleve Asbury,Shaun Amyot,Rick Negron,Taye Diggs",1,0.062500
"lil Shordie Scott",1,0.062500
"Birdman,Lil Wayne",1,0.062500
"Sexyy Red",5,0.312500
"Tyler, The Creator,GloRilla,Sexyy Red,Lil Wayne",1,0.062500
"Fresh X Reckless",1,0.062500
"Lay Bankz",1,0.062500
"Rico Nasty",1,0.062500
"Doja Cat,Gucci Mane",1,0.062500
"Black Coast,M. Maggie,Lucian",1,0.062500
"Dopebwoy,Chivv,3robi",1,0.062500
"mazie",1,0.062500
"mishlawi",1,0.062500
"Jason Derulo,Nicki Minaj,Ty Dolla $ign",1,0.062500
"Ro Ransom,Y2K",1,0.062500
"Lil Wayne,Wiz Khalifa,Imagine Dragons,X Ambassadors,Logic,Ty Dolla $ign",1,0.062500
"Flo Rida,Sage The Gemini,Lookas",2,0.125000
"Tyler Cassidy",1,0.062500
"Marshmello,Anne-Marie",1,0.062500
"KYLE,Lil Yachty",1,0.062500
"Ayo & Teo",1,0.062500
"XXXTENTACION",7,0.437500
"Rob $tone,J. Davi$,J Spooks",2,0.125000
"Wiz Khalifa",1,0.062500
"Aminé",1,0.062500
"¥$,Kanye West,Ty Dolla $ign",1,0.062500
"O.T. Genasis",1,0.062500
"MIIA",1,0.062500
"Ghostemane",4,0.250000
"XXXTENTACION,Ski Mask The Slump God",1,0.062500
"Lil Wayne",2,0.125000
"Bhad Bhabie",1,0.062500
"Bhad Bhabie,Lil Yachty",1,0.062500
"widowdusk",1,0.062500
"The Notorious B.I.G.",3,0.187500
"Kanye West,Dwele",1,0.062500
"2Pac,K-Ci & JoJo",1,0.062500
"Ceechynaa",1,0.062500
"2Pac,Outlawz",1,0.062500
"2Pac,Snoop Dogg",1,0.062500
"Ice Cube",3,0.187500
"2Pac",1,0.062500
"Makaveli",1,0.062500
"Deftones",8,0.500000
"SHOP BOYZ",1,0.062500
"Sir Mix-A-Lot",1,0.062500
"Michael Prince,Koncept P,willnosleep,avonosleep",1,0.062500
"Bleed The Wicked Menace",1,0.062500
"XXXTENTACION,Trippie Redd",1,0.062500
"iLoveMemphis",1,0.062500
"M City JR",1,0.062500
"Lil Darkie",4,0.250000
"Sia,Diplo,Labrinth,LSD",2,0.125000
"Lil Darkie,MADJAX",1,0.062500
"Radiohead",1,0.062500
"Massive Attack,Horace Andy",1,0.062500
"She Wants Revenge",1,0.062500
"G-Eazy,Bebe Rexha",1,0.062500
"Le Tigre",1,0.062500
"Ram Jam",1,0.062500
"Slowdive",1,0.062500
"Ayesha Erotica",1,0.062500
"Shaggy",2,0.125000
"Sarcoline",1,0.062500
"Gucci Mane,Bruno Mars,Kodak Black",1,0.062500
"Spoken Reasons",1,0.062500
"The Weather Girls",2,0.125000
"Gloria Gaynor",3,0.187500
"En Vogue",1,0.062500
"Fugees,Ms. Lauryn Hill",2,0.125000
"JPEGMAFIA",2,0.125000
"BROCKHAMPTON",1,0.062500
"Nicki Minaj,Drake,Lil Wayne,Chris Brown",2,0.125000
"Frost Children,Danny Brown",1,0.062500
"2hollis",1,0.062500
"SAYGRACE,G-Eazy",1,0.062500
"$uicideboy$,Shakewell",1,0.062500
"A$AP Rocky",3,0.187500
"Michael Kiwanuka",1,0.062500
"GRLwood",1,0.062500
"Rage Against The Machine",1,0.062500
"Cheap Perfume",1,0.062500
"Insane Clown Posse",3,0.187500
"Artemas",2,0.125000
"Post Malone,Quavo",1,0.062500
"J. Cole,Cults,Amber Coffman",1,0.062500
"AWOLNATION",1,0.062500
"Sleepy Hallow,Doechii",1,0.062500
"Aloboi",1,0.062500
"D4L",2,0.125000
"Camila Cabello,Young Thug",2,0.125000
"Nashville Tribute Collection",1,0.062500
"Ludacris",1,0.062500
"Xavier Wulf",1,0.062500
"Zach Bryan,Watchhouse",1,0.062500
"Chezile",1,0.062500
"The Cardigans",2,0.125000
"Iggy Azalea",1,0.062500
"Neil Diamond",3,0.187500
"Don McLean",2,0.125000
"Jessies Girl",1,0.062500
"The Monkees",2,0.125000
"Belinda Carlisle",4,0.250000
"Choirboys",1,0.062500
"Hoobastank",1,0.062500
"Bullet For My Valentine",1,0.062500
"Mark Ronson,Amy Winehouse",2,0.125000
"Lizzo,Cardi B",1,0.062500
"Sigala,James Arthur",1,0.062500
"The Pointer Sisters",3,0.187500
"Tiffany",1,0.062500
"Eskimo Joe",1,0.062500
"Måneskin",2,0.125000
