artists,occurrence,freqency
"Turnpike Troubadours",1,0.100000
"George Strait",1,0.100000
"Marty Robbins",1,0.100000
"Bob Dylan,Johnny Cash",1,0.100000
"Houndmouth",1,0.100000
"Crosby, Stills & Nash",1,0.100000
"Leon Bridges",1,0.100000
"Dave Loggins",1,0.100000
"Tyler Childers",6,0.600000
"Souls Of Mischief",3,0.300000
"Coleman Hell",1,0.100000
"Yeah Yeah Yeahs,A-Trak",1,0.100000
"Slushii,Aviella",1,0.100000
"Robbie Williams",1,0.100000
"R3HAB,MOTi,Fiora",1,0.100000
"Drake,Wizkid,Kyla",1,0.100000
"The Kid LAROI",14,1.400000
"Ben Howard",2,0.200000
"Chris Lake,Alexis Roberts",1,0.100000
"Vato Gonzalez,Scrufizzer",1,0.100000
"Tones And I",2,0.200000
"Adrian Lux",1,0.100000
"Theevs",1,0.100000
"Tove Lo,Hippie Sabotage",1,0.100000
"Luke Combs",5,0.500000
"Diplo,Julia Michaels,Morgan Wallen",1,0.100000
"Zac Brown Band",1,0.100000
"Colt Ford",1,0.100000
"Florida Georgia Line",1,0.100000
"Kreepa",1,0.100000
"Jimmie Allen,Nelly",1,0.100000
"Muckspout",1,0.100000
"Pink Sweat$,JIDDY",1,0.100000
"Major Lazer,PARTYNEXTDOOR,Nicki Minaj",1,0.100000
"Snakehips,MØ,Throttle",1,0.100000
"Major Lazer,Ellie Goulding,Tarrus Riley",1,0.100000
"Major Lazer,Wild Belle",1,0.100000
"Snakehips,MØ",1,0.100000
"Luke Bryan",3,0.300000
"Vigiland",2,0.200000
"The Chainsmokers,ROZES",2,0.200000
"Lonely God",1,0.100000
"Papithbk",2,0.200000
"Internet Money,Gunna,Don Toliver,NAV",2,0.200000
"Pharmacist",1,0.100000
"The Neighbourhood",3,0.300000
"NGHTMRE,SLANDER",1,0.100000
"salute",2,0.200000
"24kGoldn,iann dior",1,0.100000
"Naughty Boy,Sam Smith",2,0.200000
"Demi Lovato",1,0.100000
"Seth Sentry",1,0.100000
"Eves Karydas",1,0.100000
"Jubël,NEIMY",1,0.100000
"Joel Corry,MNEK",1,0.100000
"Nathan Dawe,KSI",1,0.100000
"Stephen Swartz",1,0.100000
"The Kid LAROI,Juice WRLD",1,0.100000
"Grits,TobyMac",2,0.200000
"KONGOS",1,0.100000
"Marian Hill",1,0.100000
"Eminem,Rihanna",1,0.100000
"Two Door Cinema Club",3,0.300000
"Bob Sinclar,Cutee B.,DollarMan,Big Ali,Makedah",1,0.100000
"Blake Shelton",1,0.100000
"The Angels",1,0.100000
"Aitch,AJ Tracey,Tay Keith",1,0.100000
"The Kills",1,0.100000
"Chance the Rapper",1,0.100000
"iann dior",3,0.300000
"Lxst",1,0.100000
"DaBaby,Roddy Ricch",1,0.100000
"360,Gossling",2,0.200000
"Far East Movement,Ryan Tedder,Ruff Loaderz",1,0.100000
"Macklemore & Ryan Lewis",2,0.200000
"The Chainsmokers,Daya,ILLENIUM",1,0.100000
"gianni & kyle",1,0.100000
"Thelma Plum",1,0.100000
"DevTakeFlight",1,0.100000
"Yellow Claw,Mustard,Ty Dolla $ign,Tyga,San Holo",1,0.100000
"Skrillex,Habstrakt",1,0.100000
"Kid Rock",1,0.100000
"FISHER",1,0.100000
"Porter Robinson",1,0.100000
"MEDUZA,Alok,Goodboys",1,0.100000
"Tails,inverness,Nevve",1,0.100000
"HARDY,Lauren Alaina,Devin Dawson",1,0.100000
"Hooligan Hefs",4,0.400000
"Don Toliver",2,0.200000
"Noah Cyrus,Labrinth",2,0.200000
"George Glew",1,0.100000
"will.i.am",2,0.200000
"Austin Patten",2,0.200000
"Dax",1,0.100000
"KSI,Randolph",1,0.100000
"Matthew Young",1,0.100000
"Diddy - Dirty Money,Skylar Grey",1,0.100000
"Nico & Vinz,Kid Ink,Bebe Rexha",1,0.100000
"Duck Sauce",1,0.100000
"Robin Schulz,Ilsey",2,0.200000
"David Guetta,Fetty Wap,Sia",1,0.100000
"PnB Rock",1,0.100000
"Tiggs Da Author,Lady Leshurr",1,0.100000
"Rudimental,Jess Glynne,Macklemore,Dan Caplen",2,0.200000
"Kygo,Justin Jesso",1,0.100000
"Tom Walker,Zara Larsson",1,0.100000
"Voncho",1,0.100000
"Noisecontrollers",1,0.100000
"Petit Biscuit",1,0.100000
"POORSTACY",4,0.400000
"NF",2,0.200000
"Tom Walker",1,0.100000
"Mobster Bay",1,0.100000
"Skrillex,Kendrick Lamar",1,0.100000
"XXXTENTACION",12,1.200000
"Bas,J. Cole",1,0.100000
"PYNNO,Kali J",1,0.100000
"BROCKHAMPTON",2,0.200000
"Marcus Marr,Chet Faker",1,0.100000
"Coone,Jelle van Dael",1,0.100000
"The Fray",3,0.300000
"DOPE LEMON",2,0.200000
"Flume,T-Shirt",1,0.100000
"Flume,Jezzabell Doran",1,0.100000
"Kanye West,Chris Martin",2,0.200000
"Rihanna,Drake",2,0.200000
"Duke Dumont",1,0.100000
"Anderson .Paak",1,0.100000
"Powfu,beabadoobee",1,0.100000
"Ben Nicky,Callum Higby",1,0.100000
"3 Doors Down",1,0.100000
"Lou Phelps,Jazz Cartier",1,0.100000
"Chiddy Bang",6,0.600000
"Kid Cudi,CeeLo Green",1,0.100000
"The Weeknd",7,0.700000
"Mura Masa,A$AP Rocky",1,0.100000
"Palaye Royale",1,0.100000
"Dathan",1,0.100000
"Bastille,Tiësto",1,0.100000
"Defqwop,STRIX",1,0.100000
"Alan Walker",1,0.100000
"Jay Rock",1,0.100000
"Matoma,The Notorious B.I.G.,Ja Rule,Ralph Tresvant",1,0.100000
"Pia Mia,Chris Brown,Tyga",1,0.100000
"Meek Mill,Drake",1,0.100000
"Throttle",1,0.100000
"Calvin Harris,Rag'n'Bone Man",1,0.100000
"Fat Joe,Ja Rule,Ashanti",1,0.100000
"Jarrad Wright",1,0.100000
"San Holo",3,0.300000
"360,Teischa",1,0.100000
"Sia,Diplo,Labrinth,LSD,Lil Wayne",1,0.100000
"B.o.B,Hayley Williams",1,0.100000
"Halsey,Audien",1,0.100000
"Hilltop Hoods,James Chatburn",1,0.100000
"Peking Duk,SAFIA",1,0.100000
"A$AP Ferg",1,0.100000
"David Guetta,AFROJACK,Charli xcx,French Montana",1,0.100000
"Tash Sultana",2,0.200000
"Dynoro,Ina Wroldsen",1,0.100000
"KIAN",1,0.100000
"Drax Project,Hailee Steinfeld",1,0.100000
"Don Diablo,Keanu Silva",1,0.100000
"Mura Masa,Nao",1,0.100000
"Kid Cudi,Crookers",1,0.100000
"Breakbot,Irfane",2,0.200000
"Lil Nas X,Billy Ray Cyrus,Diplo",1,0.100000
"jherz,Shiloh Dynasty",1,0.100000
"Kilter,Yorke",1,0.100000
"Jon Bellion",2,0.200000
"love-sadKID",1,0.100000
"Dynoro,Gigi D'Agostino",2,0.200000
"Stormzy",4,0.400000
"Madcon",2,0.200000
"Smallpools",1,0.100000
"Tyla Yaweh",1,0.100000
"Killstation",1,0.100000
"Marshmello,Bastille",1,0.100000
"Hermitude,Soaky Siren,Vory",1,0.100000
"Zeds Dead,DROELOE",1,0.100000
"Flume,London Grammar",1,0.100000
"Eric Hutchinson",1,0.100000
"The Kite String Tangle,Eliott",1,0.100000
"Alan Walker,Noah Cyrus,Digital Farm Animals,Juliander",1,0.100000
"Robin Schulz,David Guetta,Cheat Codes",1,0.100000
"Jeremy Zucker,Chelsea Cutler",1,0.100000
"guardin",1,0.100000
"Glades",1,0.100000
"Flume",2,0.200000
"SALES",1,0.100000
"Flo Rida",3,0.300000
"ZHU,Skrillex,THEY.",2,0.200000
"Travie McCoy,Sia",1,0.100000
"The Last Goodnight",1,0.100000
"Bliss n Eso,Gavin James",1,0.100000
"Peking Duk,AlunaGeorge,Aluna",1,0.100000
"Audien",1,0.100000
"Eiffel 65,Flume",1,0.100000
"Sandi Thom",1,0.100000
"Dom Dolla,Go Freek",1,0.100000
"Tsuki",1,0.100000
"Rudimental,Foxes",1,0.100000
"Thundamentals",3,0.300000
"Kanye West,Syleena Johnson",2,0.200000
"Dua Lipa",2,0.200000
"Flume,Reo Cragun",3,0.300000
"070 Shake,Ralphy River,Hack & Tree",1,0.100000
"NOTION",1,0.100000
"Rudimental,James Arthur",1,0.100000
"Bebe Rexha,Florida Georgia Line",1,0.100000
"Alison Wonderland",2,0.200000
"Ou Est Le Swimming Pool",1,0.100000
"Martin Jensen",1,0.100000
"CJ",1,0.100000
"Childish Gambino",2,0.200000
"B.o.B,Rivers Cuomo",1,0.100000
"Major Lazer,Nyla,Fuse ODG",1,0.100000
"Major Lazer,Justin Bieber,MØ",1,0.100000
"iamjakehill",1,0.100000
"Skrillex,Poo Bear",1,0.100000
"Juice WRLD,Marshmello",3,0.300000
"Juice WRLD,Trippie Redd",1,0.100000
"Juice WRLD,Halsey",2,0.200000
"potsu,Shiloh",1,0.100000
"Day1,MONTELLEM",1,0.100000
"Thundamentals,Mataya",1,0.100000
"Quinn XCII",2,0.200000
"Louis The Child,Wafia",2,0.200000
"Dennis Kruissen,Drew Love",1,0.100000
"Triple One",2,0.200000
"Robinson,Joe Stone",1,0.100000
"iann dior,Trippie Redd",2,0.200000
"Illy,Vera Blue",1,0.100000
"360,PEZ",1,0.100000
"Dizzee Rascal,Chrom3,Calvin Harris",1,0.100000
"Take Me To Your Best Friends House",1,0.100000
"Tiësto,Dzeko,Preme,Post Malone",1,0.100000
"blackbear",6,0.600000
"Bomfunk MC's",1,0.100000
"Headie One,Stormzy,ONEFOUR,AJ Tracey",1,0.100000
"50 Cent,Olivia",1,0.100000
"Sia,Diplo,Labrinth,LSD,Lost Frequencies",1,0.100000
"Lotus,SPYZR,Salt-N-Pepa",1,0.100000
"Flume,Toro y Moi",1,0.100000
"Halsey",3,0.300000
"Mura Masa,slowthai",1,0.100000
"Drake,Lil Durk",1,0.100000
"Joji",1,0.100000
"The Chats",1,0.100000
"Marcus Marr,Nick Murphy",1,0.100000
"Flume,Chet Faker",1,0.100000
"Amy Shark",1,0.100000
"DJ Deeon",1,0.100000
"Rod Wave",2,0.200000
"mgk,YUNGBLUD,Travis Barker",1,0.100000
"KYLE,Kehlani",1,0.100000
"Illy,Anne-Marie",1,0.100000
"mgk,X Ambassadors,Bebe Rexha",1,0.100000
"nan",0,0.000000
"Russ Millions,Tion Wayne,Aitch,Swarmz,Sav'o,JAY1",1,0.100000
"DJ Snake,Bipolar Sunshine",1,0.100000
"Chance the Rapper,Knox Fortune",1,0.100000
"Myles Parrish,Scotty Sire,Heath Hussar",1,0.100000
"Rodney Atkins,The Fisk Jubilee Singers",1,0.100000
"Adam McClure",2,0.200000
"The Chainsmokers,Halsey",2,0.200000
"The Chainsmokers,Coldplay",1,0.100000
"mgk,Halsey",1,0.100000
"Tiga,Pusha T,Jauz",1,0.100000
"Jack Ü,Skrillex,Diplo,Justin Bieber,Marshmello",1,0.100000
"Far East Movement,The Cataracs,DEV",1,0.100000
"Hermitude,Flume",2,0.200000
"Martin Garrix",1,0.100000
"memelord",1,0.100000
"Marcelo D2,Claudia",1,0.100000
"Hilltop Hoods,Sia",2,0.200000
"Jelly Roll,Struggle",1,0.100000
"benny blanco,Juice WRLD,Brendon Urie",1,0.100000
"Future,Juice WRLD",1,0.100000
"XXXTENTACION,Trippie Redd",1,0.100000
"Justin Bieber,benny blanco",1,0.100000
"Kid Cudi",4,0.400000
"Post Malone,Quavo",1,0.100000
"DeJ Loaf,Big Sean",1,0.100000
"The Living End",1,0.100000
"Def Leppard",1,0.100000
"Tiësto",1,0.100000
"Carnage,Lil Yachty",1,0.100000
"ElyOtto",1,0.100000
"Rich The Kid",2,0.200000
"Sigma",1,0.100000
"Pitbull,Ne-Yo",1,0.100000
"DJ Khaled,Justin Bieber,Quavo,Chance the Rapper",1,0.100000
"Zara Larsson,MNEK",1,0.100000
"Kygo,Miguel",1,0.100000
"Mr. Probz,Robin Schulz",2,0.200000
"Lil Nas X,Billy Ray Cyrus",1,0.100000
"Daya",2,0.200000
"Cheat Codes,Demi Lovato",1,0.100000
"Calvin Harris,Ellie Goulding",2,0.200000
"Owl City,Carly Rae Jepsen",1,0.100000
"Chet Faker",2,0.200000
"$NOT,Maggie Lindemann",1,0.100000
"Daft Punk",2,0.200000
"Eric Prydz",1,0.100000
"Disclosure,AlunaGeorge",1,0.100000
"50 Cent",1,0.100000
"Ed Sheeran,Rudimental",1,0.100000
"Rudimental,Emeli Sandé,Nas",1,0.100000
"Zero",1,0.100000
"Chillinit",2,0.200000
"24kGoldn,Futosé",1,0.100000
"Daft Punk,Pharrell Williams",1,0.100000
"Khalid,Disclosure",1,0.100000
"Showtek,We Are Loud,Sonny Wilson",1,0.100000
"David Guetta,Showtek,VASSY",1,0.100000
"The Screaming Jets",1,0.100000
"Sheryl Crow",5,0.500000
"The Chords",1,0.100000
"Rascal Flatts",3,0.300000
"Dr. Fresch,Baby Eazy E",1,0.100000
"Riton,Kah-Lo",1,0.100000
"Skrillex,Sirah",1,0.100000
"Deorro,Chris Brown",1,0.100000
"Sub Urban",1,0.100000
"Grima x Azza,TNA",1,0.100000
"Bassjackers,Luciana",1,0.100000
"Black Coast,M. Maggie,Lucian",2,0.200000
"NOTD,Felix Jaehn,Captain Cuts,Georgia Ku",1,0.100000
"mgk,blackbear",1,0.100000
"YNW Melly",1,0.100000
"sagun,Shiloh Dynasty",1,0.100000
"gnash,Olivia O'Brien",1,0.100000
"Flume,Tove Lo",2,0.200000
"P!nk,Lily Allen",1,0.100000
"R. City,Adam Levine",1,0.100000
"Akon",1,0.100000
"Charli xcx,Kim Petras,Jay Park",1,0.100000
"Ariana Grande,Zedd",1,0.100000
"Modjo",1,0.100000
"Mooski",1,0.100000
"Olly Alexander (Years & Years)",3,0.300000
"Peking Duk",3,0.300000
"Fatboy Slim",2,0.200000
"DJ Fresh,Flux Pavilion",1,0.100000
"Moonshine Bandits,Colt Ford",1,0.100000
"Travis Scott,Young Thug,M.I.A.",1,0.100000
"Ritt Momney",1,0.100000
"MC Pat Flynn",1,0.100000
"KLOE,SACHI",1,0.100000
"Bastille,Don Diablo",1,0.100000
"1991",1,0.100000
"Snakehips,Tinashe,Chance the Rapper,Wave Racer",1,0.100000
"Pham,Yung Fusion",1,0.100000
"Labrinth,Tinie Tempah",2,0.200000
"Jeremy Zucker",2,0.200000
"Morgan Wallen",10,1.000000
"Riton,Nightcrawlers,Mufasa & Hypeman,Mufasa,Dopamine",1,0.100000
"JAY-Z,Linkin Park",1,0.100000
"AURORA",1,0.100000
"Shou",1,0.100000
"Hayden James,Nat Dunn",1,0.100000
"Jonas Blue,Dakota",1,0.100000
"Sigala,Bryn Christopher",1,0.100000
"Kygo,Maty Noyes",1,0.100000
"Diplo,Sleepy Tom",1,0.100000
"Kygo,Parson James",1,0.100000
"The Kid LAROI,mgk",1,0.100000
"mgk",5,0.500000
"mgk,iann dior",1,0.100000
"mgk,YUNGBLUD,The Used,robbietheused",1,0.100000
"mgk,Trippie Redd",1,0.100000
"mgk,Naomi Wild",1,0.100000
"Clean Bandit,Anne-Marie,Sean Paul",1,0.100000
"Clean Bandit,Zara Larsson",2,0.200000
"Anne-Marie,KSI,Digital Farm Animals",1,0.100000
"Lauv,Anne-Marie",1,0.100000
"Marshmello,Anne-Marie",1,0.100000
"Macklemore,Skylar Grey",1,0.100000
"mgk,Kellin Quinn",1,0.100000
"Hailee Steinfeld,Alesso,Florida Georgia Line,WATT",1,0.100000
"Clean Bandit,Demi Lovato",1,0.100000
"Beddy Rays",1,0.100000
"Allday,Memphis LK",1,0.100000
"Tion Wayne,Russ Millions,ArrDee,E1 (3x3),ZT (3x3),Bugzy Malone,Buni,Fivio Foreign,Darkoo",1,0.100000
"Bliss n Eso",1,0.100000
"Marlon Roudette",1,0.100000
"Avicii,Sandro Cavazza",1,0.100000
"NEIKED,Dyo",1,0.100000
"Nevada,Mark Morrison,Fetty Wap",1,0.100000
"Dizzee Rascal",1,0.100000
"A^K",1,0.100000
"Tash Sultana,Josh Cashman",1,0.100000
"JiKay,MNKN,Gaby Henshaw,Not Your Dope",1,0.100000
"Post Malone,Ty Dolla $ign",1,0.100000
"BlocBoy JB,Drake",1,0.100000
"The Chainsmokers",1,0.100000
"The Weeknd,Daft Punk",1,0.100000
"Mura Masa,Bonzai",1,0.100000
"Lil Wayne,Wiz Khalifa,Imagine Dragons,X Ambassadors,Logic,Ty Dolla $ign",1,0.100000
"Dennis Lloyd",1,0.100000
"Post Malone,Nicki Minaj",1,0.100000
"benny blanco,Halsey,Khalid",1,0.100000
"Martin Garrix,Khalid",1,0.100000
"Rudimental,Andy C",1,0.100000
"Surf Mesa,Emilee",1,0.100000
"Carmouflage Rose",1,0.100000
"The Hunna",1,0.100000
"Counting Crows",3,0.300000
"Hentai Xander",1,0.100000
"Ayo & Teo",1,0.100000
"Jack Daily",1,0.100000
"Robin Schulz,Jasmine Thompson",1,0.100000
"BabyJake",1,0.100000
"JAY-Z",1,0.100000
"Lil Tecca,Juice WRLD",1,0.100000
"Flume,KUČKA",1,0.100000
"Ellie Goulding,Juice WRLD",1,0.100000
"Major Lazer,Skip Marley",1,0.100000
"Kaskade,Meghan Trainor",1,0.100000
"Clean Bandit,Julia Michaels",1,0.100000
"Lil Nas X,DaBaby",1,0.100000
"Party Pupils",2,0.200000
"Marshmello,CHVRCHES",1,0.100000
"Esoterik,James Crooks,Asta",1,0.100000
"Kita Alexander",1,0.100000
"VANO 3000,BADBADNOTGOOD,Samuel T. Herring",1,0.100000
"Glass Animals,iann dior",1,0.100000
"Majestic,Boney M.",1,0.100000
"Julia Michaels,Niall Horan",1,0.100000
"Marshmello,Jonas Brothers",1,0.100000
"RL Grime,24hrs",1,0.100000
"Petit Biscuit,Zac Samuel",1,0.100000
"The Pussycat Dolls",1,0.100000
"KSI,S-X,Lil Baby,Rick Ross",1,0.100000
"Trevor Daniel",1,0.100000
"Wale,Major Lazer,Dua Lipa,Wizkid",1,0.100000
"OTR,ford.",1,0.100000
"Drake,Quavo,Travis Scott",1,0.100000
"Rudimental,Ella Eyre",2,0.200000
"Loud Luxury,Bryce Vine",1,0.100000
"Julia Michaels",1,0.100000
"Jackie Wilson",1,0.100000
"Luci4",1,0.100000
"Aloe Blacc",1,0.100000
"Echosmith",1,0.100000
"Natalie La Rose,Jeremih",1,0.100000
"Oliver Heldens,Becky Hill",1,0.100000
"X Ambassadors",1,0.100000
"Steve Aoki,Louis Tomlinson",1,0.100000
"Shawn Mendes,Camila Cabello",1,0.100000
"Hayden James,GRAACE",1,0.100000
"Cheat Codes,Fetty Wap,CVBZ",1,0.100000
"Tujamo",1,0.100000
"Alannah Myles",1,0.100000
"Dr. Dog",3,0.300000
"Lilyisthatyou",1,0.100000
"Codeko",1,0.100000
"Nena",1,0.100000
"KDBofficial",1,0.100000
"Sleepy Hallow",1,0.100000
"The Kid LAROI,Justin Bieber",2,0.200000
"John Williamson",1,0.100000
"Jake Woolf,Jake Rock",1,0.100000
"Sgt Slick",1,0.100000
"Fatboy Slim,Sultan + Shepard",1,0.100000
"A-Wall",1,0.100000
"Kim Churchill",1,0.100000
"Flume,Tove Lo,ILLENIUM",1,0.100000
"Boy & Bear",1,0.100000
"The Kooks",1,0.100000
"Lil Wayne,Bruno Mars",1,0.100000
"Kendrick Lamar,Jay Rock",1,0.100000
"House Of Pain",1,0.100000
"Subsonic",1,0.100000
"Elton John,Dua Lipa,PNAU",1,0.100000
"BLVCK CROWZ",1,0.100000
"Calvin Harris,Pharrell Williams,Katy Perry,Big Sean,Funk Wav",1,0.100000
"San Holo,Bipolar Sunshine",1,0.100000
"Flume,kai",1,0.100000
"PEZ,360,Hailey Cramer",1,0.100000
"Touch Sensitive",1,0.100000
"Neezy",1,0.100000
"SACHI,NÏKA",1,0.100000
"Vera Blue",2,0.200000
"Xavier Rudd",1,0.100000
"undefined",5,0.500000
"fun.",1,0.100000
"Dallas Steele",1,0.100000
"Smash Mouth",2,0.200000
"Blondie",2,0.200000
"Coyote Theory",1,0.100000
"Lucky Luke,Austuzhe",1,0.100000
"London Grammar",1,0.100000
"Ty Dolla $ign,Future,Rae Sremmurd,Louis The Child",1,0.100000
"Tritonal,Angel Taylor,Koven",1,0.100000
"Kanye West,Kid Cudi,Raekwon",1,0.100000
"Donnie Dumphy",1,0.100000
"Soleil Bashale",1,0.100000
"Paul Kelly",1,0.100000
"Bluejuice",1,0.100000
"PinkPantheress",2,0.200000
"THE ANXIETY,WILLOW,Tyler Cole",1,0.100000
"Tony Zune",1,0.100000
"Sueco",1,0.100000
"Uppermost",1,0.100000
"Shouse,David Guetta",1,0.100000
"Rancid Eddie",1,0.100000
"Sydney Yungins",1,0.100000
"24kGoldn,DaBaby",1,0.100000
"Gesaffelstein,The Weeknd",1,0.100000
"Rita Ora,Krept & Konan,Zdot",1,0.100000
"SwitchOTR,A1 x J1",1,0.100000
"Baker Boy",2,0.200000
"David Guetta,Rihanna",1,0.100000
"David Guetta",1,0.100000
"Lisa Mitchell",1,0.100000
"HXLLYWOOD,Soulja Boy,Kayla Nicole",1,0.100000
"James McKay",1,0.100000
"Birdhouse,Ben Beal,Engelwood,Jeff Kaale",1,0.100000
"J. Cole,Cults,Amber Coffman",1,0.100000
"Major Lazer,Tove Lo",1,0.100000
"Boombox Cartel,Nevve",1,0.100000
"Matt Easton",1,0.100000
"Flo Rida,Robin Thicke,Verdine White",1,0.100000
"Herobust",1,0.100000
"The Offspring",1,0.100000
"Olly Murs",1,0.100000
"Busta Rhymes,Mariah Carey,Flipmode Squad",1,0.100000
"Timbaland,Keri Hilson,D.O.E.",1,0.100000
"Jauz,JOYRYDE",1,0.100000
"Luude,Colin Hay",1,0.100000
"Urbandawn,Tyson Kelly",2,0.200000
"Peach PRC",2,0.200000
"Adele",4,0.400000
"Avicii,Rita Ora",1,0.100000
"Avicii,Agnes,Vargas & Lagola",1,0.100000
"James Blunt",3,0.300000
"Lonestar",1,0.100000
"MARINA",1,0.100000
"Russ",3,0.300000
"Kris Kross Amsterdam,The Boy Next Door,Conor Maynard",1,0.100000
"DJ Khaled,SZA",1,0.100000
"DJ Snake,George Maple",1,0.100000
"Hippie Sabotage",1,0.100000
"Dylan Sitts",1,0.100000
"Rick Ross,Drake",1,0.100000
"Marshmello",1,0.100000
"ABSRDST,Diveo",1,0.100000
"INZO",1,0.100000
"Yolanda Be Cool,DCup",1,0.100000
"Bliss n Eso,Dizzy Wright,Rob Curly",1,0.100000
"The Chainsmokers,Drew Love",1,0.100000
"Hilltop Hoods,Maverick Sabre,Brother Ali",1,0.100000
"Matt Corby",2,0.200000
"S1mba,Hooligan Hefs,Youngn Lipz,Hooks",1,0.100000
"The Chainsmokers,Kelsea Ballerini",1,0.100000
"TOKYO’S REVENGE",1,0.100000
"Ladyhawke,Toddla T.,Ross Orton",1,0.100000
"David Guetta,Sia",1,0.100000
"Timbaland",1,0.100000
"Fergie",1,0.100000
"Hilltop Hoods,Adrian Eagle",1,0.100000
"Sage The Gemini",1,0.100000
"ArrDee",2,0.200000
"HAZEY",1,0.100000
"Flume,MAY-A",1,0.100000
"Skepsis",1,0.100000
"Ejeca",1,0.100000
"Drake,Rihanna",1,0.100000
"Mantaraybryn",1,0.100000
"Vibe Chemistry",3,0.300000
"Jessie Murph",1,0.100000
"lil Shordie Scott",1,0.100000
"Cypress Hill",1,0.100000
"Dreamville,JID,Bas,J. Cole,EARTHGANG,Young Nudy",1,0.100000
"iann dior,mgk,Travis Barker",1,0.100000
"Taiki Nulight,AC Slater",1,0.100000
"Vanessa Amorosi",1,0.100000
"P!nk,Nate Ruess",1,0.100000
"Troye Sivan",1,0.100000
"The Chainsmokers,Phoebe Ryan,Oliver Heldens",1,0.100000
"Major Lazer,Khalid,Death Stranding: Timefall,Diplo",1,0.100000
"Astrid S",1,0.100000
"Matt Maeson,Vallis Alps",1,0.100000
"Elley Duhé",1,0.100000
"Crooked Colours,Ivan Ooze",1,0.100000
"Fresco Trey",1,0.100000
"Manfred Mann's Earth Band",1,0.100000
"Drezo",1,0.100000
"LunchMoney Lewis,Chloe Angelides",1,0.100000
"DaBaby,YoungBoy Never Broke Again",1,0.100000
"Illy,Jenna McDougall",1,0.100000
"Slim Dusty",1,0.100000
"Mr Traumatik,Local,Fernquest",1,0.100000
"Elli Eli",1,0.100000
"Bugs",1,0.100000
"Oliver Tree",1,0.100000
"ODESZA,Bettye LaVette",1,0.100000
"Bru-C,Bou",1,0.100000
"venbee,Dan Fable",1,0.100000
"Macklemore & Ryan Lewis,Macklemore,Ryan Lewis,Mike Slap",1,0.100000
"Enderboybeats",1,0.100000
"Leah Kate",1,0.100000
"conner",1,0.100000
"James Hype,Ayak,Dots Per Inch,TS7",1,0.100000
"Madeline The Person",1,0.100000
"Sarah Cothran",1,0.100000
"Tove Lo",3,0.300000
"niteboi",1,0.100000
"Tom Odell",2,0.200000
"Waypoint",2,0.200000
"Sub Focus",1,0.100000
"Wilkinson,Becky Hill",1,0.100000
"DJ Fresh,Bou,Used",1,0.100000
"Flume,Toro y Moi,High Contrast",1,0.100000
"20syl,Oddisee",1,0.100000
"KVSH,Schillist,Benny Morrell",1,0.100000
"Nia Archives",1,0.100000
"Au/Ra,Culture Shock",1,0.100000
"Nonsens",1,0.100000
"Iceboy Ben",1,0.100000
"Clean Bandit,Luude,A7S",1,0.100000
"Regard,Olly Alexander (Years & Years),Luude",1,0.100000
"Kate Bush",2,0.200000
"Tyler Hubbard",1,0.100000
"Luude,Mattafix",1,0.100000
"Bad Boy Chiller Crew",1,0.100000
"Hermitude,Buddy,BJ The Chicago Kid",1,0.100000
"The Vanns",1,0.100000
"Alice Cooper",1,0.100000
"T.I.,Rihanna",1,0.100000
"Metallica",3,0.300000
"Sammy Virji",3,0.300000
"Obskür",1,0.100000
"ArrDee,Kyla",1,0.100000
"Ghostface Playa",1,0.100000
"Tate McRae",42,4.200000
"Fivio Foreign,The Kid LAROI",1,0.100000
"JK-47,DREDUB",1,0.100000
"Central Cee",1,0.100000
"SICK LEGEND",1,0.100000
"LF SYSTEM",1,0.100000
"Harley D",1,0.100000
"CamelPhat,Elderbrook",1,0.100000
"KSI,Tom Grennan",1,0.100000
"The Herd,John Schumann",1,0.100000
"Izzy Bizu",1,0.100000
"Wretch 32",1,0.100000
"Major Lazer,MØ,DJ Snake",1,0.100000
"Ice Spice",1,0.100000
"Major Lazer,Travis Scott,Camila Cabello,Quavo",1,0.100000
"Puretone",1,0.100000
"Kordhell",1,0.100000
"Lil Dicky",1,0.100000
"KSI",1,0.100000
"venbee,goddard.",1,0.100000
"Melodysheep",1,0.100000
"Florence + The Machine,Dizzee Rascal",1,0.100000
"2Pac,Elton John",1,0.100000
"Disrupta",1,0.100000
"MC Mazzie,Mc Rd,DJ NpcSize,DJ Wizard",1,0.100000
"Oliver Tree,Robin Schulz",1,0.100000
"Marilyn Manson",1,0.100000
"The Highwaymen,Willie Nelson,Johnny Cash,Waylon Jennings,Kris Kristofferson",1,0.100000
"TALK",1,0.100000
"MEDUZA,James Carter,Elley Duhé,FAST BOY",1,0.100000
"ZODIVK",1,0.100000
"SUPER-Hi,NEEKA",1,0.100000
"Elton John,Britney Spears",1,0.100000
"Kygo,Selena Gomez",1,0.100000
"Justice Crew",1,0.100000
"Asta,Allday",1,0.100000
"Fred again..",2,0.200000
"Klingande",1,0.100000
"Sam Fischer,Demi Lovato",1,0.100000
"EZRA,Eduardo Luzquiños",1,0.100000
"Bailey Zimmerman",2,0.200000
"Prinz,Liilz",1,0.100000
"Bakermat",1,0.100000
"Ben Lee",1,0.100000
"Hockey Dad",1,0.100000
"Gang of Youths",2,0.200000
"Shag Rock",2,0.200000
"Sticky Fingers,Lyall Moloney",1,0.100000
"B.o.B",1,0.100000
"Lil Xxel",1,0.100000
"Toploader",2,0.200000
