tracks,occurrence,freqency
"FEFE (feat. Nicki Minaj & Murda Beatz)",1,0.066667
"Get It Sexyy",1,0.066667
"SkeeYee",1,0.066667
"Where Have You Been",1,0.066667
"Unwritten",1,0.066667
"Live Your Life",1,0.066667
"Gold Digger",1,0.066667
"Fireball (feat. John Ryan)",2,0.133333
"No Lie",1,0.066667
"RITMO (Bad Boys For Life)",1,0.066667
"Jerusalema (feat. Nomcebo Zikode)",1,0.066667
"Gyal You A Party Animal - Remix",1,0.066667
"Tears In Ibiza (feat. AR/CO)",1,0.066667
"21 Reasons (feat. Ella Henderson)",1,0.066667
"Massive",1,0.066667
"Better Off (Alone, Pt. III)",1,0.066667
"MONACO",1,0.066667
"Qué Más Pues?",1,0.066667
"These Words",1,0.066667
"Baianá",1,0.066667
"Maria Maria",1,0.066667
"Relax My Eyes",1,0.066667
"Chicken Fried",1,0.066667
"Beer Never Broke My Heart",1,0.066667
"When It Rains It Pours",1,0.066667
"1, 2 Many",1,0.066667
"Country Girl (Shake It For Me)",1,0.066667
"Doja",1,0.066667
"Single Ladies (Put a Ring on It)",1,0.066667
"Revival",1,0.066667
"Nine Ball",1,0.066667
"This Bar",1,0.066667
"TEXAS HOLD 'EM",1,0.066667
"Pink G-String",1,0.066667
"Pink Panther",1,0.066667
"Pretty In Pink",1,0.066667
"Pink Paper",1,0.066667
"Apex Predator",2,0.133333
"Unholy (feat. Kim Petras)",2,0.133333
"Bloody Mary",1,0.066667
"Cpr",1,0.066667
"When I Rule the World",1,0.066667
"Boss Bitch",2,0.133333
"Boys Boys Boys",2,0.133333
"Hey, Mickey!",1,0.066667
"A Little Bit Alexis (From Schitt's Creek)",1,0.066667
"Alpha",1,0.066667
"Eh, Eh (Nothing Else I Can Say)",1,0.066667
"I'm So Hot",1,0.066667
"Head Bitch",1,0.066667
"Pink Bubblegum",1,0.066667
"Look What You Made Me Do",1,0.066667
"Hey Mickey",1,0.066667
"Holding Out for a Hero - Single Version",1,0.066667
"18+",1,0.066667
"Bring It On",1,0.066667
"Pink Barbie Bandaid",1,0.066667
"Pink Whitney",1,0.066667
"Pink Hotel",1,0.066667
"Mary On A Cross",1,0.066667
"The Rapture (but it’s Pink) [feat. Mothica]",1,0.066667
"cult leader",1,0.066667
"Girls In Bikinis",1,0.066667
"Slumber Party (feat. Princess Nokia)",1,0.066667
"Meet The Plastics",1,0.066667
"Six",1,0.066667
"BRAT",1,0.066667
"AMERICAN HORROR SHOW",1,0.066667
"Pink Push-Up Bra",1,0.066667
"MILF",1,0.066667
"Squidward Nose",1,0.066667
"W.I.T.C.H.",1,0.066667
"labour",1,0.066667
"If U Seek Amy",1,0.066667
"Monster",1,0.066667
"Don't Lose Ur Head",1,0.066667
"All You Wanna Do",1,0.066667
"Born This Way",1,0.066667
"Daisy",1,0.066667
"STUPID (feat. Yung Baby Tate)",1,0.066667
"Working Bitch",1,0.066667
"Haus of Holbein",1,0.066667
"Sexy",1,0.066667
"Love Warning",1,0.066667
"Chill the fck out",1,0.066667
"Dance You Outta My Head",1,0.066667
"People I Don't Like",1,0.066667
"Kitty Kat",1,0.066667
"WAP (feat. Megan Thee Stallion)",1,0.066667
"Up",1,0.066667
"Savage",1,0.066667
"Body",2,0.133333
"Dreams - 2004 Remaster",1,0.066667
"Rhiannon",1,0.066667
"Edge of Seventeen - 2016 Remaster",1,0.066667
"God is a woman",1,0.066667
"AFFECTION",1,0.066667
"I'm Really Pretty",1,0.066667
"How to Be a Heartbreaker",1,0.066667
"Circus",1,0.066667
"Verse",1,0.066667
"Finger",1,0.066667
"I WANNA BE YOUR SLAVE",1,0.066667
"Freak",1,0.066667
"Telephone",1,0.066667
"The Edge Of Glory",1,0.066667
"The Loophole",1,0.066667
"Stuck",2,0.133333
"Win Win",1,0.066667
"Not My Fault (with Megan Thee Stallion)",1,0.066667
"World Burn",1,0.066667
"Cheerleader",1,0.066667
"Too Sweet",1,0.066667
"The Bones - with Hozier",1,0.066667
"Submissive & Breedable",1,0.066667
"Good Luck, Babe!",1,0.066667
"HOT TO GO!",1,0.066667
"INDUSTRY BABY (feat. Jack Harlow)",1,0.066667
"MONTERO (Call Me By Your Name)",1,0.066667
"Therefore I Am",2,0.133333
"bad guy",1,0.066667
"Red Wine Supernova",1,0.066667
"Pink Pony Club",1,0.066667
"Espresso",2,0.133333
"El Tango De Roxanne - From Moulin Rouge Soundtrack",1,0.066667
"Beggin'",1,0.066667
"ZITTI E BUONI",1,0.066667
"MAMMAMIA",1,0.066667
"10 Boyfriends",1,0.066667
"Season Of The Witch",1,0.066667
"M i s e r y x C P R",1,0.066667
"Bad Romance",1,0.066667
"Willkommen",1,0.066667
"Two Ladies",1,0.066667
"Femininomenon",1,0.066667
"Super Graphic Ultra Modern Girl",1,0.066667
"JOYRIDE",2,0.133333
"Apple",1,0.066667
"Picture You",1,0.066667
"Taste",1,0.066667
"Sugar",1,0.066667
"Girlie Pop",1,0.066667
"Whips and Chains",1,0.066667
"Girls Gone Wild",1,0.066667
"Bed Chem",1,0.066667
"My Kink Is Karma",1,0.066667
"Casual",1,0.066667
"Naked In Manhattan",1,0.066667
"POLTERGEIST!",1,0.066667
"E-GIRLS ARE RUINING MY LIFE!",1,0.066667
"Sorry Not Sorry",1,0.066667
"Disease",1,0.066667
"Americano",1,0.066667
"Thumbs",1,0.066667
"That's My Girl",2,0.133333
"IT GIRL",1,0.066667
"YES MOM",1,0.066667
"cinderella's dead",1,0.066667
"Hayloft",1,0.066667
"Hayloft II",1,0.066667
"Evacuate the Dancefloor",1,0.066667
"Juno",1,0.066667
"Cannibal",1,0.066667
"Enemy (with JID) - from the series Arcane League of Legends",1,0.066667
"Karma (feat. Ice Spice)",1,0.066667
"Stars Are Blind (Paris' Version) [feat. Kim Petras]",1,0.066667
"I2I",1,0.066667
"Getaway Car",1,0.066667
"Hot Girl (Bodies Bodies Bodies)",1,0.066667
"BREAK MY SOUL",1,0.066667
"Bubble Pop Electric",1,0.066667
"Padam Padam",3,0.200000
"Not Your Barbie Girl",1,0.066667
"Her",1,0.066667
"Tap In",1,0.066667
"Like That (feat. Gucci Mane)",1,0.066667
"...Ready For It?",1,0.066667
"thank u, next",1,0.066667
"Pretty Girl Rock",1,0.066667
"Fergalicious",1,0.066667
"The Man",2,0.133333
"Bad Blood",1,0.066667
"Womanizer",2,0.133333
"Lip Gloss",1,0.066667
"See You Again",1,0.066667
"Girlfriend (feat. Lil Mama) - Dr. Luke Mix",1,0.066667
"Glamorous",2,0.133333
"Stars Are Blind",1,0.066667
"Boys",1,0.066667
"What Dreams Are Made Of",1,0.066667
"Rumors",1,0.066667
"Girls Like Girls",1,0.066667
"Candy",1,0.066667
"On A Roll",1,0.066667
"Pretty Girls",1,0.066667
"I Think I'm Going To Kill Myself",1,0.066667
"Big Shot",1,0.066667
"I Can't Decide",1,0.066667
"Russians",1,0.066667
"Don't Stop Me Now",1,0.066667
"Life During Wartime - 2005 Remaster",1,0.066667
"(Don't Fear) The Reaper",1,0.066667
"Dead Man's Party",2,0.133333
"Red Right Hand - 2011 Remastered Version",1,0.066667
"Lips Of An Angel",1,0.066667
"Second Chance",1,0.066667
"Over You",1,0.066667
"How You Remind Me",1,0.066667
"Higher",1,0.066667
"It's Not Over",1,0.066667
"Photograph",1,0.066667
"With Arms Wide Open",1,0.066667
"My Sacrifice",1,0.066667
"One Last Breath",1,0.066667
"What About Now",1,0.066667
"Smells Like Teen Spirit",1,0.066667
"Come As You Are",1,0.066667
"Announcing the Surrender of Japan (September 1, 1945)",1,0.066667
"Ww2 Battlefield Sounds",1,0.066667
"The Stars & Stripes Forever: The Stars and Stripes Forever",1,0.066667
"Duel Of The Fates",1,0.066667
"Hotel Room Service (feat. Nicole Scherzinger) - Remix",1,0.066667
"All Too Well (10 Minute Version) (Taylor's Version) (From The Vault)",1,0.066667
"Our Lady of Sorrows",1,0.066667
"Vampires Will Never Hurt You",1,0.066667
"Boombastic",1,0.066667
"Fortunate Son",1,0.066667
"Black Hole Sun",1,0.066667
"Born in the U.S.A.",2,0.133333
"America, F**K Yeah! (From Team America World Police)",1,0.066667
"Large Atom Bomb Explosion",1,0.066667
"Nuclear Alarm Siren",1,0.066667
"i just shoved a nuke up my pussy",1,0.066667
"Ti voglio",1,0.066667
"Cosmic Starts - Mixed",1,0.066667
"Vuela, Vuela (Voyage, Voyage)",1,0.066667
"Sunny",2,0.133333
"Haven't You Heard - Joey Negro Disco Mix Edit",1,0.066667
"Rhinestone Heart",1,0.066667
"Ride It",1,0.066667
"Eyes Like Pearls",1,0.066667
"Parfum thérémine",1,0.066667
"Discoproof",1,0.066667
"I Wanna Dance with Somebody (Who Loves Me) - InVersions 80s",1,0.066667
"I Feel Love",1,0.066667
"Rock'n Roll",1,0.066667
"Ken Makes a Discovery",1,0.066667
"Le départ",1,0.066667
"Agitations tropicales",2,0.133333
"Young In California",1,0.066667
"Love Again",1,0.066667
"Breathe on Me",1,0.066667
"Tension",1,0.066667
"Lipstick",1,0.066667
"Disco Dangerous",1,0.066667
"Maquillada en la Cama",1,0.066667
"Mi vida en llamas (feat. Buscabulla)",1,0.066667
"Don't You Want Me",1,0.066667
"Feel Good Too",1,0.066667
"Black Rain",1,0.066667
"La lune",1,0.066667
"That's Life (A Swamp)",1,0.066667
"Heaven Is My Thing Again",1,0.066667
"Voices (feat. Kylie Minogue)",1,0.066667
"Man I Am",1,0.066667
"What’s Your Pleasure?",1,0.066667
"Supernatural",1,0.066667
"Classical Toys",1,0.066667
"Blind",1,0.066667
"What I Want",1,0.066667
"Landline",1,0.066667
"Blab Sabbath Lathe of Maiden",1,0.066667
"Back To Life",1,0.066667
"Hot N Heavy",1,0.066667
"GMT - Jamie xx Remix",1,0.066667
"Luna",1,0.066667
"Tartaruga",1,0.066667
"Heartquake",1,0.066667
"Love Invention",1,0.066667
"Levia",1,0.066667
"Sensitive Child - Soulwax Remix",1,0.066667
"Begin Again - Joe Goddard Remix / Edit",1,0.066667
"Days Go By",1,0.066667
"Spain",1,0.066667
"Ventura Highway",1,0.066667
"Hot Wife",1,0.066667
"All The Things We Say",1,0.066667
"So Hard So Hot",1,0.066667
"Substitution (feat. Julian Perretta)",1,0.066667
"In The Dark",1,0.066667
"Baby Girl",1,0.066667
"Safe and Sound",1,0.066667
"Reach Your Peak - 12 Version",1,0.066667
"My Love Is Free - Tom Moulton 12 Mix",1,0.066667
"The Eve Of The War - 1980 Disco Steve Thompson Remix",1,0.066667
"K-Jee - From the Saturday Night Fever Soundtrack",1,0.066667
"Narcissus",1,0.066667
"Remain Silent",1,0.066667
"Losing Touch",1,0.066667
"Is It Enough",1,0.066667
"We No Speak Americano",1,0.066667
"Erase / Rewind",1,0.066667
"The Player",1,0.066667
"Self Control",1,0.066667
"Boogie Wonderland",1,0.066667
"Night Fever - From Saturday Night Fever Soundtrack",1,0.066667
"You Should Be Dancing",1,0.066667
"Celebration - Single Version",1,0.066667
"We Are Family - 1995 Remaster",1,0.066667
"Let's Groove",1,0.066667
"Wanna Be Startin' Somethin'",2,0.133333
"Funkytown - Single Version",1,0.066667
"That's the Way (I Like It) - 2004 Remaster",1,0.066667
"Happy Birthday",1,0.066667
"Tragedy",1,0.066667
"Gimme! Gimme! Gimme! (A Man After Midnight)",1,0.066667
"Voulez-Vous",1,0.066667
"Mamma Mia",1,0.066667
"Waterloo",1,0.066667
"Crocodile Rock",1,0.066667
"Saturday Night’s Alright (For Fighting) - Remastered 2014",1,0.066667
"Take A Chance On Me",1,0.066667
"Thank You (Falettinme Be Mice Elf Agin) - Single Version",1,0.066667
"Right Back Where We Started From",1,0.066667
"Keep It Comin' Love",1,0.066667
"Boogie Shoes - 2004 Remaster",1,0.066667
"Fame - 2016 Remaster",1,0.066667
"Move on Up - Single Edit",1,0.066667
"Rock with You - Single Version",1,0.066667
"Love Train",1,0.066667
"Shining Star",1,0.066667
"Father Stretch My Hands Pt. 1",1,0.066667
"Time to Pretend",1,0.066667
"Slide (feat. Frank Ocean & Migos)",1,0.066667
"Change Clothes",1,0.066667
"Rock That Body",1,0.066667
"Ride Wit Me",1,0.066667
"Dura",1,0.066667
"La Despedida",1,0.066667
"Shaky Shaky",1,0.066667
"Sweet Emotion",1,0.066667
"Who Am I (What’s My Name)?",1,0.066667
"Check Yo Self - Remix",1,0.066667
"The Choice Is Yours",1,0.066667
"Gettin' Jiggy Wit It",1,0.066667
"Boogie Shoes",1,0.066667
"1999 - 2019 Remaster",2,0.133333
"Get Up Offa That Thing",1,0.066667
"Let's Dance - 2002 Remaster",1,0.066667
"Kung Fu Fighting",1,0.066667
"U Can't Touch This",1,0.066667
"Tequila",1,0.066667
"Conga!",1,0.066667
"This Is How We Do It",1,0.066667
"I'm So Excited",1,0.066667
"Hypnotize - 2014 Remaster",1,0.066667
"Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster",1,0.066667
"P.Y.T. (Pretty Young Thing)",1,0.066667
"Jump Around - 30 Years Remaster",1,0.066667
"Pump It",1,0.066667
"Ring-A-Ling",1,0.066667
"Paranoid - 2012 - Remaster",1,0.066667
"Whip It",1,0.066667
"It's Tricky",1,0.066667
"Shoop",1,0.066667
"Push It",1,0.066667
"Whatta Man",1,0.066667
"Let's Go Crazy - 7 Single Edit; 2017 Remaster",1,0.066667
"Don't Stop Me Now - Remastered 2011",1,0.066667
"Radio Ga Ga",1,0.066667
"Billie Jean",1,0.066667
"You're The One That I Want - From “Grease”",1,0.066667
"You Should Be Dancing - Serban Mix",1,0.066667
"Start Me Up - Remastered 2009",1,0.066667
"Like a Virgin",1,0.066667
"Hungry Like the Wolf - 2009 Remaster",1,0.066667
"Old Time Rock & Roll",1,0.066667
"Dancing In the Dark",1,0.066667
"Hungry Heart",1,0.066667
"Con Calma",1,0.066667
"Atrévete-Te-Te",1,0.066667
"Kiss",1,0.066667
"Modern Love - 2018 Remaster",1,0.066667
"Let's Get Loud",1,0.066667
"Crazy In Love (feat. JAY-Z)",1,0.066667
"Rude Boy",1,0.066667
"Choppa Won't Miss (feat. Young Thug)",1,0.066667
"Location",1,0.066667
"Paper Planes",1,0.066667
"What Was I Made For? [From The Motion Picture Barbie]",1,0.066667
"Safaera",1,0.066667
"Party",1,0.066667
"MIA",1,0.066667
"Rock DJ",1,0.066667
"I'll Never Smile Again",1,0.066667
"Ain't That A Kick In The Head - 1997 - Remastered",1,0.066667
"Midnight In A Madhouse",1,0.066667
"Luxurious",1,0.066667
"These Foolish Things",1,0.066667
"Rich Girl",1,0.066667
"I Didn't Know The Gun Was Loaded - Single Version",1,0.066667
"Ac-Cent-Tchu-Ate The Positive - Single Version",1,0.066667
"Blah Blah Blah (feat. 3OH!3)",1,0.066667
"Hangover Heart",1,0.066667
"I Will Survive - Single Version",1,0.066667
"Two Tribes",1,0.066667
"Boom Boom (Out Go The Lights) - Live",1,0.066667
"These Boots Are Made for Walkin'",1,0.066667
"Lovefool",1,0.066667
"Pink",1,0.066667
"You Dropped A Bomb On Me",1,0.066667
"She's Kerosene",1,0.066667
"Ain't That A Kick In The Head",1,0.066667
"Boys Wanna Be Her",1,0.066667
"Blow Up The Outside World",1,0.066667
"Opposites Attract",1,0.066667
"Man! I Feel Like A Woman!",1,0.066667
"No One Lives Forever",1,0.066667
"T.N.T.",1,0.066667
"Volcano Girls",1,0.066667
"Burning Down the House",1,0.066667
"I'm Still Standing",1,0.066667
"My Way",1,0.066667
"You Spin Me Round (Like a Record)",1,0.066667
"Devil Inside",1,0.066667
"Uptown Girl",1,0.066667
"Hazy Shade of Winter",1,0.066667
"Blue on Black",1,0.066667
"Short Skirt / Long Jacket",1,0.066667
"Are You Gonna Be My Girl",1,0.066667
"Pretty in Pink",1,0.066667
"Girl U Want",1,0.066667
"No You Girls",1,0.066667
"9 to 5",1,0.066667
"She's A Bad Mama Jama (She's Built, She's Stacked)",1,0.066667
"How Far We've Come",1,0.066667
"Electric Bones",1,0.066667
"Trouble in Mind",1,0.066667
"Lovely Day",1,0.066667
"The Heat Is On - From Beverly Hills Cop Soundtrack",1,0.066667
"I'm Just Ken",1,0.066667
"Lips Like Sugar",1,0.066667
"She Sells Sanctuary",1,0.066667
"Cherry Lips (Go Baby Go)",1,0.066667
