tracks,occurrence,freqency
"Dancing In The Dark - From The Home Soundtrack",2,0.076923
"Hot Rod",1,0.038462
"When Will I See You Again",1,0.038462
"Tangerine",1,0.038462
"Heading South",3,0.115385
"Don't Look Back In Anger",1,0.038462
"April Sun in Cuba - Remastered 2006",1,0.038462
"Now and Later - Merk & Kremont Remix",1,0.038462
"Good Kisser",1,0.038462
"A-O-K",1,0.038462
"Bound 2",2,0.076923
"South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix",1,0.038462
"Cover Me In Sunshine",1,0.038462
"Flashed Junk Mind",2,0.076923
"My Happiness",2,0.076923
"Hoedown Throwdown",1,0.038462
"I WANNA SEE SOME ASS (feat. jetsonmade)",1,0.038462
"Little Bit of Love",1,0.038462
"Mind Your Manners (feat. Icona Pop)",2,0.076923
"I See Fire",2,0.076923
"Say So",1,0.038462
"Need to Know",1,0.038462
"Wonderland",1,0.038462
"Devil In A New Dress",2,0.076923
"RITMO (Bad Boys For Life) (Remix) *",1,0.038462
"Last Night",1,0.038462
"Pretty Hurts",1,0.038462
"Secret Love Song (feat. Jason Derulo)",1,0.038462
"Ass Back Home (feat. Neon Hitch)",2,0.076923
"Backyard Boy",1,0.038462
"Paralyzer",2,0.076923
"i hope ur miserable until ur dead",1,0.038462
"Disparate Youth",1,0.038462
"Be Your Friend‬‬",1,0.038462
"Long Time Gone",1,0.038462
"Gold",2,0.076923
"24/7",1,0.038462
"Booster Seat",2,0.076923
"Paper Rings",3,0.115385
"Turn",1,0.038462
"Cheater",1,0.038462
"Not Fair",2,0.076923
"COMPLETE MESS",2,0.076923
"Another Man's Jeans",1,0.038462
"Love Lost",3,0.115385
"On Your Way Down",2,0.076923
"Tom's Diner",1,0.038462
"First Class",1,0.038462
"On My Knees",2,0.076923
"Kilby Girl",1,0.038462
"I Like the Way You Move",1,0.038462
"Daydreaming",2,0.076923
"Paradise By the Dashboard Light",1,0.038462
"CHANT (feat. Tones And I)",2,0.076923
"The Boy In the Bubble",1,0.038462
"One Less Set Of Footsteps",1,0.038462
"Good Ole Boys Like Me",1,0.038462
"That's How I Got To Memphis",1,0.038462
"The Thrill Is Gone",1,0.038462
"Nose On The Grindstone (OurVinyl Sessions)",1,0.038462
"Okie From Muskogee",1,0.038462
"Gin, Smoke, Lies",1,0.038462
"Rapid Roy (The Stock Car Boy)",1,0.038462
"Amarillo By Morning",1,0.038462
"El Paso",1,0.038462
"Girl from the North Country",1,0.038462
"Love the One You're With",1,0.038462
"Bad Bad News",1,0.038462
"Midnite Cruiser",1,0.038462
"Vincent",1,0.038462
"Please Come to Boston",1,0.038462
"Universal Sound",1,0.038462
"Recently",1,0.038462
"93 'Til Infinity",2,0.076923
"2 Heads",1,0.038462
"Heads Will Roll - A-Trak Remix Radio Edit",1,0.038462
"Only Love",1,0.038462
"Turn off the Lights",1,0.038462
"Bump & Grind (Bassline Riddim)",1,0.038462
"raingurl",1,0.038462
"Lost In Yesterday",2,0.076923
"Teenage Crime",1,0.038462
"Selfish",2,0.076923
"Stay High - Habits Remix",1,0.038462
"Heartless (feat. Morgan Wallen)",1,0.038462
"Workin' on",1,0.038462
"Simple",1,0.038462
"SO DONE",1,0.038462
"Oh No",1,0.038462
"Good Times Roll",1,0.038462
"Let's Get It Started",1,0.038462
"Show Weather",1,0.038462
"Honesty (Jersey Club Remix)",1,0.038462
"Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)",1,0.038462
"Don't Leave - Throttle Remix",1,0.038462
"Powerful (feat. Ellie Goulding & Tarrus Riley)",1,0.038462
"Be Together (feat. Wild Belle)",1,0.038462
"Don't Leave",1,0.038462
"Pong Dance",1,0.038462
"Marlboro Nights",1,0.038462
"Hard It All Can Be",1,0.038462
"Lemonade",1,0.038462
"Lemonade (feat. Gunna, Don Toliver & NAV)",1,0.038462
"North Memphis",1,0.038462
"GUD VIBRATIONS",1,0.038462
"Honey",4,0.153846
"Mood (feat. iann dior)",1,0.038462
"La La Land",1,0.038462
"Play It Safe",1,0.038462
"Lighter (feat. KSI)",1,0.038462
"Bullet Train (feat. Joni Fatora)",1,0.038462
"GO (feat. Juice WRLD)",1,0.038462
"Ooh Ahh (My Life Be Like) (feat. Toby Mac)",1,0.038462
"I Can Talk",1,0.038462
"What You Know",1,0.038462
"Rock This Party - Everybody Dance Now",1,0.038462
"Khe Sanh",1,0.038462
"God's Country",1,0.038462
"Rain",2,0.076923
"Future Starts Slow",1,0.038462
"Same Drugs",1,0.038462
"emotions",1,0.038462
"Exhausted",1,0.038462
"Sad Nibba Hours",1,0.038462
"ROCKSTAR (feat. Roddy Ricch) - BLM REMIX",1,0.038462
"Boys Like You",1,0.038462
"She Keeps Me Up",1,0.038462
"Don't Let Me Down - Illenium Remix",1,0.038462
"5 shots",1,0.038462
"Clumsy Love",1,0.038462
"Track Meet",1,0.038462
"In My Room (feat. Ty Dolla $ign & Tyga) - San Holo Remix",1,0.038462
"Chicken Soup",1,0.038462
"All Summer Long",1,0.038462
"Losing It",1,0.038462
"Goodbye To A World",1,0.038462
"Piece Of Your Heart - Alok Remix",1,0.038462
"Skeleton (feat. Nevve)",1,0.038462
"ONE BEER",1,0.038462
"Wet Dreamz",1,0.038462
"Welcome To The Farm",1,0.038462
"No Effect",1,0.038462
"After Party",1,0.038462
"Make Me (Cry)",2,0.076923
"Bittersweet",1,0.038462
"The Traveling Song",1,0.038462
"KILLSHOT 2",1,0.038462
"The Nosebleed Section",1,0.038462
"Beerus",1,0.038462
"Hey",2,0.076923
"That's How You Know (feat. Kid Ink & Bebe Rexha)",1,0.038462
"Barbra Streisand - Radio Edit",1,0.038462
"Bang My Head (feat. Sia & Fetty Wap)",1,0.038462
"Honest",1,0.038462
"Run (feat. Lady Leshurr)",1,0.038462
"Now You're Gone (feat. Zara Larsson)",1,0.038462
"One That I Want",1,0.038462
"Car Radio",1,0.038462
"The Last Formation (Official Hard Bass Anthem 2019)",1,0.038462
"Killing My Time",1,0.038462
"1901 - triple j Like A Version",1,0.038462
"Darkness",1,0.038462
"Let You Down",2,0.076923
"Leave a Light On",1,0.038462
"Alone Together",2,0.076923
"HUMBLE. - SKRILLEX REMIX",1,0.038462
"SAD!",2,0.076923
"Tribe (with J. Cole)",1,0.038462
"Out of My Head",1,0.038462
"SUGAR",1,0.038462
"The Trouble With Us",1,0.038462
"Superman",1,0.038462
"Evil Spider",1,0.038462
"Uptown Folks",1,0.038462
"Marinade",1,0.038462
"On Top",1,0.038462
"Sleepless",1,0.038462
"Bubblin",1,0.038462
"death bed (coffee for your head)",1,0.038462
"The Donk",1,0.038462
"Come Inside (feat. Jazz Cartier)",1,0.038462
"Talking to Myself",1,0.038462
"Whatever We Want",1,0.038462
"4th Quarter",1,0.038462
"Scott Mescudi Vs. The World",1,0.038462
"Dying In A Hot Tub",1,0.038462
"Mirror Masa (I Think I'm Fallin' for Ya)",1,0.038462
"Send Them Off! - Tiësto Remix",1,0.038462
"Heart Afire",2,0.076923
"WIN",1,0.038462
"Do It Again",1,0.038462
"Giant (with Rag'n'Bone Man)",1,0.038462
"Brown Town Song",1,0.038462
"self-love",1,0.038462
"Way Out",1,0.038462
"When the Day Comes",1,0.038462
"Genius - Lil Wayne Remix",1,0.038462
"Crystals",1,0.038462
"Colors - Audien Remix",1,0.038462
"Higher",2,0.076923
"Take Me Over",1,0.038462
"Plain Jane",1,0.038462
"Lucid Dreams",2,0.076923
"Dirty Sexy Money (feat. Charli XCX & French Montana)",1,0.038462
"Obsessed",1,0.038462
"Waiting",1,0.038462
"Woke Up Late",1,0.038462
"Hear Me Calling",1,0.038462
"King Of My Castle - Don Diablo Edit",1,0.038462
"Firefly",1,0.038462
"Day 'N' Nite - Crookers Remix",1,0.038462
"Roots",1,0.038462
"Baby I'm Yours",2,0.076923
"Old Town Road - Diplo Remix",1,0.038462
"In My Feelings Interlude",1,0.038462
"Overdrive",2,0.076923
"Hand Of God - Outro",1,0.038462
"Friday Night‬‬‬",1,0.038462
"Just Like That",1,0.038462
"In My Mind",2,0.076923
"Big For Your Boots",2,0.076923
"Dreaming",1,0.038462
"She Bad",1,0.038462
"Sarcoma",1,0.038462
"Happier",1,0.038462
"Northern Lights",1,0.038462
"Stars Tonight",1,0.038462
"Let You Know",1,0.038462
"KILLING TIME (feat. Eliott)",1,0.038462
"All Falls Down (feat. Juliander)",1,0.038462
"Shed a Light",1,0.038462
"you were good to me",1,0.038462
"hollow",2,0.076923
"i think you're really cool",1,0.038462
"Do Right",1,0.038462
"Holdin On",1,0.038462
"18",1,0.038462
"Chinese New Year",1,0.038462
"In My Feelings",1,0.038462
"Working For It",2,0.076923
"Golden (feat. Sia)",1,0.038462
"Pictures Of You",1,0.038462
"Moments (feat. Gavin James)",1,0.038462
"Fake Magic",1,0.038462
"Message",1,0.038462
"Levels - Original Version",1,0.038462
"Blue - Flume Remix",1,0.038462
"Define",1,0.038462
"Right Here (feat. Foxes)",1,0.038462
"Hooked",1,0.038462
"Sun Comes Up (feat. James Arthur)",1,0.038462
"Church",1,0.038462
"Dance The Way I Feel",1,0.038462
"Solo Dance",1,0.038462
"Used To",1,0.038462
"Whoopty",1,0.038462
"Cold Water (feat. Justin Bieber & MØ)",1,0.038462
"Rip X",1,0.038462
"Would You Ever",1,0.038462
"Come & Go (with Marshmello)",3,0.115385
"Wishing Well",1,0.038462
"Righteous",1,0.038462
"Tell Me U Luv Me (with Trippie Redd)",1,0.038462
"Life's A Mess (feat. Halsey)",2,0.076923
"im closing my eyes (Feat. shiloh)",1,0.038462
"BOSS - MONTELLEM Remix",1,0.038462
"Sally",1,0.038462
"FFYL",2,0.076923
"Better Not (with Wafia)",2,0.076923
"Falling In Love",1,0.038462
"Butter",1,0.038462
"Nothing to Regret - Joe Stone Remix",1,0.038462
"Price Of Fame",1,0.038462
"gone girl",2,0.076923
"Papercuts (feat. Vera Blue)",1,0.038462
"Live It Up",1,0.038462
"All Of The Lights (Interlude)",1,0.038462
"hot girl bummer",2,0.076923
"Freestyler",1,0.038462
"Ain't It Different (feat. AJ Tracey, Stormzy & ONEFOUR)",1,0.038462
"Thunderclouds - Lost Frequencies Remix",1,0.038462
"Push It! - Remix",1,0.038462
"Maze",2,0.076923
"The Difference",1,0.038462
"Deal Wiv It (with slowthai)",1,0.038462
"Laugh Now Cry Later (feat. Lil Durk)",1,0.038462
"Gimme Love",1,0.038462
"Smoko",1,0.038462
"Hoops",1,0.038462
"The Trouble with Us",1,0.038462
"High - Original Mix",1,0.038462
"Drop the Game",1,0.038462
"I Said Hi",1,0.038462
"Shake What Your Momma Gave Ya",1,0.038462
"Elephant",1,0.038462
"Heart On Ice",1,0.038462
"Got On My Skateboard",1,0.038462
"BLEACH",1,0.038462
"Beach Boy",1,0.038462
"I Think I'm OKAY (with YUNGBLUD & Travis Barker)",1,0.038462
"Playinwitme (feat. Kehlani)",1,0.038462
"Catch 22 (feat. Anne-Marie)",1,0.038462
"Keisha & Becky - Remix",1,0.038462
"Middle",1,0.038462
"All Night (feat. Knox Fortune)",1,0.038462
"Kickback",1,0.038462
"Caught Up In The Country",1,0.038462
"The 50 Stroke",1,0.038462
"The Shearer",1,0.038462
"Fake Love",1,0.038462
"Dirty Deeds Done Dirt Cheap",1,0.038462
"Hells Bells",1,0.038462
"Shoot to Thrill",1,0.038462
"Can I Sit Next to You Girl",1,0.038462
"forget me too (feat. Halsey)",1,0.038462
"Bugatti (Jauz Remix)",1,0.038462
"Where Are Ü Now (with Justin Bieber) - Marshmello Remix",1,0.038462
"HyperParadise - Flume Remix",2,0.076923
"Smells Like Drill Spirit",1,0.038462
"Desabafo / Deixa Eu Dizer",1,0.038462
"changes",1,0.038462
"I Love It",2,0.076923
"Train Tracks (feat. Struggle)",1,0.038462
"Revenge",2,0.076923
"Roses (with Juice WRLD feat. Brendon Urie)",1,0.038462
"Hard Work Pays Off",1,0.038462
"What You Know Bout Love",1,0.038462
"Lonely (with benny blanco)",1,0.038462
"Day 'N' Nite (Nightmare)",1,0.038462
"iSpy (feat. Lil Yachty) - No Intro",1,0.038462
"You should be sad",1,0.038462
"No Idea",1,0.038462
"Back Up (feat. Big Sean)",1,0.038462
"Toosie Slide",1,0.038462
"Fantasising",1,0.038462
"Pour Some Sugar On Me - Remastered 2017",1,0.038462
"Martin & Gina",1,0.038462
"Forever After All",1,0.038462
"Mase in '97",1,0.038462
"SugarCrash!",1,0.038462
"Plug Walk",1,0.038462
"Nobody to Love - Extended Mix",1,0.038462
"Broken Arrows",1,0.038462
"You Make Me",2,0.076923
"No Brainer",1,0.038462
"Remind Me to Forget",1,0.038462
"Old Town Road (feat. Billy Ray Cyrus) - Remix",1,0.038462
"No Promises (feat. Demi Lovato)",1,0.038462
"Talk Is Cheap",1,0.038462
"Moon & Stars (feat. Maggie Lindemann)",1,0.038462
"Blueberry Faygo",1,0.038462
"One More Time",1,0.038462
"Call On Me - Radio Edit",1,0.038462
"Bloodstream",1,0.038462
"Free (feat. Emeli Sandé & Nas)",1,0.038462
"Pay For Thrills",1,0.038462
"Wish You Well Pt. 2 (It's A Vibe)",2,0.076923
"Tell Em I'm Doing Eetswa",1,0.038462
"CITY OF ANGELS - Futosé Remix",1,0.038462
"Harder, Better, Faster, Stronger",1,0.038462
"Lose Yourself to Dance (feat. Pharrell Williams)",1,0.038462
"Know Your Worth",1,0.038462
"Booyah - Original Mix",1,0.038462
"Bad (feat. Vassy) - Radio Edit",1,0.038462
"Better",1,0.038462
"Real Gone",1,0.038462
"Sh-Boom",1,0.038462
"Gangsta Gangsta",1,0.038462
"Light",1,0.038462
"Fake ID",1,0.038462
"Bangarang (feat. Sirah)",1,0.038462
"The Damn Guy",1,0.038462
"Fireflies (feat. Luciana)",1,0.038462
"So Close",1,0.038462
"wanderlust",1,0.038462
"We Rise",1,0.038462
"Sauce!",1,0.038462
"Murder on My Mind",1,0.038462
"I'll Keep You Safe",1,0.038462
"i hate u, i love u (feat. olivia o'brien)",1,0.038462
"Say It (feat. Tove Lo)",1,0.038462
"Bad Influence",1,0.038462
"Lonely",2,0.076923
"Unlock it (Lock It) - feat. Kim Petras and Jay Park",1,0.038462
"Track Star",1,0.038462
"Shine",2,0.076923
"Gold Dust - Flux Pavillion Remix",1,0.038462
"Red, White & Boozed",1,0.038462
"FRANCHISE (feat. Young Thug & M.I.A.)",1,0.038462
"Down By The River",1,0.038462
"Get on Your Knees",1,0.038462
"TELL ME WHY",1,0.038462
"Teenage Craze - SACHI Remix",1,0.038462
"Good Grief - Don Diablo Remix",1,0.038462
"Full Send",1,0.038462
"All My Friends (feat. Tinashe & Chance the Rapper) - Wave Racer Remix",1,0.038462
"Movements",1,0.038462
"Earthquake (feat. Tinie Tempah)",2,0.076923
"wildfire",1,0.038462
"Cover Me Up",1,0.038462
"Memories Are Made Of",1,0.038462
"Warmer",1,0.038462
"Numb / Encore",1,0.038462
"Tasty Carrots",1,0.038462
"Favours",1,0.038462
"Sweet Lovin' - Radio Edit",1,0.038462
"Stay (feat. Maty Noyes)",1,0.038462
"Be Right There",1,0.038462
"Stole the Show",1,0.038462
"drunk face",1,0.038462
"kiss kiss",1,0.038462
"play this when i'm gone",1,0.038462
"nothing inside (feat. iann dior)",1,0.038462
"body bag (feat. YUNGBLUD & Bert McCracken of The Used)",1,0.038462
"all I know (feat. Trippie Redd)",1,0.038462
"Glass House (feat. Naomi Wild)",1,0.038462
"Death In My Pocket",1,0.038462
"Don't Play",1,0.038462
"Feeding the Family",1,0.038462
"love race (feat. Kellin Quinn)",1,0.038462
"Let Me Go (with Alesso, Florida Georgia Line & watt)",1,0.038462
"Solo (feat. Demi Lovato)",1,0.038462
"Weightless",1,0.038462
"Sobercoaster",1,0.038462
"OTT",1,0.038462
"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",1,0.038462
"Addicted",1,0.038462
"When the Beat Drops Out",1,0.038462
"Without You (feat. Sandro Cavazza)",1,0.038462
"The Mack",1,0.038462
"Bonkers",1,0.038462
"Sippin' Yak",1,0.038462
"Dream My Life Away (feat. Josh Cashman)",1,0.038462
"Take Me - Not Your Dope Remix",1,0.038462
"Psycho (feat. Ty Dolla $ign)",1,0.038462
"Look Alive (feat. Drake)",1,0.038462
"What If I Go? (feat. Bonzai)",1,0.038462
"Ball For Me (feat. Nicki Minaj)",1,0.038462
"Ocean (feat. Khalid)",1,0.038462
"REDMERCEDES",1,0.038462
"Million Miles An Hour",1,0.038462
"Edge Of A Revolution",1,0.038462
"This Afternoon",1,0.038462
"Right Here - Andy C Remix",1,0.038462
"ily (i love you baby) (feat. Emilee)",1,0.038462
"Late Nights",1,0.038462
"She's Casual",1,0.038462
"Mr. Jones",2,0.076923
"in heat.",1,0.038462
"You Might Think",1,0.038462
"92 Explorer",1,0.038462
"Last Forever",1,0.038462
"Pop Style - Jack Daily Remix",1,0.038462
"Sun Goes Down (feat. Jasmine Thompson) - Radio Mix",1,0.038462
"Cigarettes On Patios",1,0.038462
"Hard Knock Life (Ghetto Anthem)",1,0.038462
"Ransom (with Juice WRLD) - Remix",1,0.038462
"Numb & Getting Colder",1,0.038462
"Quits",1,0.038462
"Hate Me (with Juice WRLD)",1,0.038462
"Can't Take It From Me (feat. Skip Marley)",1,0.038462
"I Miss You (feat. Julia Michaels)",1,0.038462
"Panini - DaBaby Remix",1,0.038462
"I Fall Apart",1,0.038462
"Here With Me",1,0.038462
"Be Like You",1,0.038462
"Hotel",1,0.038462
"Running Away",1,0.038462
"Rocker",1,0.038462
"On Our Own",2,0.076923
"Heat Waves (with iann dior)",1,0.038462
"Rasputin",1,0.038462
"UCLA",1,0.038462
"Sunset Lover - Zac Samuel Remix",1,0.038462
"Down Like That (feat. Rick Ross, Lil Baby & S-X)",1,0.038462
"Falling",2,0.076923
"My Love (feat. Major Lazer, WizKid, Dua Lipa) - Major Lazer VIP Remix",1,0.038462
"Dawn - ford. Remix",1,0.038462
"Portland",1,0.038462
"C7osure (You Like)",1,0.038462
"Waiting All Night (feat. Ella Eyre)",2,0.076923
"I'm Not Alright",1,0.038462
"Heaven - From Fifty Shades Freed Soundtrack",1,0.038462
"Kurxxed Emeraldz",1,0.038462
"idfc",2,0.076923
"Vossi Bop",1,0.038462
"Somebody",2,0.076923
"Gecko (Overdrive) - Radio Edit",1,0.038462
"Goodness Gracious",1,0.038462
"Just Hold On",1,0.038462
"NUMB",2,0.076923
"Feels Great (feat. Fetty Wap & CVBZ)",1,0.038462
"hostage",2,0.076923
"Drop That Low (When I Dip)",1,0.038462
"Black Velvet",1,0.038462
"More Than My Hometown",1,0.038462
"FMRN",1,0.038462
"DRUGS",1,0.038462
"Chance",1,0.038462
"Ten Thousand Hours",1,0.038462
"FREIGHT TRAIN BOOTLEG",1,0.038462
"2055",1,0.038462
"the remedy for a broken heart (why am I so in love)",1,0.038462
"Hope",1,0.038462
"Give It to Me X Won't Look Back",1,0.038462
"Gimme! Gimme! Gimme! - Sgt Slick's Melbourne Recut - Edit",1,0.038462
"Gangster Trippin - Sultan + Shepard Remix",1,0.038462
"Window to the Sky",1,0.038462
"Say It - Illenium Remix",1,0.038462
"Homemade Dynamite - REMIX",1,0.038462
"I Love You, Will You Marry Me",1,0.038462
"Problem Child",1,0.038462
"Mirror",1,0.038462
"Love VIP",1,0.038462
"TAKE MY HAND",1,0.038462
"Pursuit Of Happiness - Extended Steve Aoki Remix (Explicit)",1,0.038462
"brighter days",1,0.038462
"Never Be Like You",1,0.038462
"Jewel",1,0.038462
"Soundtrack 2 My Life",1,0.038462
"Angels",1,0.038462
"The Festival Song",1,0.038462
"Lay Down",1,0.038462
"Fried Rice",1,0.038462
"My Oh My",1,0.038462
"Victory Lap",1,0.038462
"Regular Touch",2,0.076923
"Follow The Sun",1,0.038462
"idontwannabeyouanymore",2,0.076923
"Browndog's Song: The Sequel",1,0.038462
"Walkin' On The Sun",1,0.038462
"This Side of Paradise",1,0.038462
"Make Ü Mine",1,0.038462
"Strong",1,0.038462
"Getaway - Koven Remix",1,0.038462
"I'm Good?",1,0.038462
"Jail",1,0.038462
"Cry Tunes (Cold Beer)",1,0.038462
"Red Eyes",1,0.038462
"Broken Leg",1,0.038462
"Just for Me",1,0.038462
"Our Town",1,0.038462
"I Gotta Stay High All the Time",1,0.038462
"Paralyzed",1,0.038462
"Beautiful Light",1,0.038462
"Love Tonight (David Guetta Remix Edit)",1,0.038462
"Sad People",1,0.038462
"Elsie's Baby Boy (flashback)",1,0.038462
"Dry",1,0.038462
"Eshays",1,0.038462
"Coco (feat. DaBaby)",1,0.038462
"Poison (feat. Krept & Konan) - Zdot Remix",1,0.038462
"Coming for You (feat. A1 x J1)",1,0.038462
"Cool As Hell",2,0.076923
"The Alphabeat",1,0.038462
"Neopolitan Dreams",1,0.038462
"Sneaky Link 2.0",1,0.038462
"In The Scrub",1,0.038462
"Life Is a Dream",1,0.038462
"Time After Time - triple j Like A Version",1,0.038462
"Blow That Smoke (feat. Tove Lo)",1,0.038462
"Whisper",1,0.038462
"Live Life",1,0.038462
"Move Mint - VIP",1,0.038462
"You're Gonna Go Far, Kid",1,0.038462
"I Know What You Want (feat. Flipmode Squad)",1,0.038462
"Feel The Volume - JOYRYDE 'Stick It In Reverse' Mix",1,0.038462
"Down Under (feat. Colin Hay)",1,0.038462
"Josh",1,0.038462
"Whiskey Glasses",1,0.038462
"Love In The Dark",1,0.038462
"Lonely Together (feat. Rita Ora)",1,0.038462
"Tough Love (feat. Agnes, Vargas & Lagola)",1,0.038462
"Bonfire Heart",2,0.076923
"My Front Porch Looking In",1,0.038462
"Ain't Nobody Takin My Baby",1,0.038462
"Whenever (feat. Conor Maynard)",1,0.038462
"Just Us (feat. SZA)",1,0.038462
"Devil Eyes",2,0.076923
"Parsley",1,0.038462
"Gold Roses (feat. Drake)",1,0.038462
"Rooftops",1,0.038462
"We're Beautiful",1,0.038462
"Overthinker",1,0.038462
"Sugar Man",1,0.038462
"!",1,0.038462
"Coolin' (feat. Dizzy Wright & Rob Curly)",1,0.038462
"Walking Under Stars",1,0.038462
"Live And Let Go",1,0.038462
"Used to Be in Love",1,0.038462
"Holiday",1,0.038462
"Brother",2,0.076923
"Rover (Remix) [feat. Hooligan Hefs, Youngn Lipz and Hooks]",1,0.038462
"I Want U",1,0.038462
"GOODMORNINGTOKYO!",1,0.038462
"Lots of Nothing",1,0.038462
"My Delirium - Toddla T & Ross Orton Remix",1,0.038462
"You Don't Know Me - Radio Edit",1,0.038462
"Clark Griswold",1,0.038462
"Now and Later",1,0.038462
"Flowers (Say My Name)",1,0.038462
"Packs and Potions",1,0.038462
"Say Nothing (feat. MAY-A)",1,0.038462
"Goes Like",1,0.038462
"Jalek",1,0.038462
"Cyclone (The Village Sessions)",1,0.038462
"Sweet Disposition",1,0.038462
"Too Good",1,0.038462
"Pristine",1,0.038462
"Get ‘Em Up",1,0.038462
"Balling",1,0.038462
"Pain",1,0.038462
"Pray",1,0.038462
"Insane in the Brain",1,0.038462
"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",1,0.038462
"Pretty Girls",1,0.038462
"Sick and Tired (ft. Machine Gun Kelly and Travis Barker)",1,0.038462
"Gold Star",1,0.038462
"FOOLS",1,0.038462
"All We Know (feat. Phoebe Ryan) - Oliver Heldens Remix",1,0.038462
"Trigger",1,0.038462
"Think Before I Talk",1,0.038462
"Hallucinogenics - Vallis Alps Remix",1,0.038462
"I Hope You Get It (feat. Ivan Ooze)",1,0.038462
"Need You",1,0.038462
"Blinded by the Light",1,0.038462
"Afterlife",1,0.038462
"Whip It! (feat. Chloe Angelides)",1,0.038462
"Bestie",1,0.038462
"Oh My (feat. Jenna McDougall)",1,0.038462
"Money For Nothing - Edit",1,0.038462
"Duncan",1,0.038462
"Absolute",1,0.038462
"I Got Summer on My Mind",1,0.038462
"God Is A Freak",1,0.038462
"Living Like This",1,0.038462
"Seriously",1,0.038462
"Cowboys Don’t Cry",1,0.038462
"Real",1,0.038462
"The Last Goodbye",1,0.038462
"Streetside",1,0.038462
"low down",1,0.038462
"Sand In My Boots",1,0.038462
"865",1,0.038462
"House of Memories",1,0.038462
"Trndsttr - Lucian Remix",1,0.038462
"Stranger Days",1,0.038462
"Light Tunnels (feat. Mike Slap)",1,0.038462
"Oliver Twist",1,0.038462
"NIGHTRIDER",1,0.038462
"Back Up",1,0.038462
"10 Things I Hate About You",1,0.038462
"bite the bullet",1,0.038462
"The Take Over, The Breaks Over",1,0.038462
"I Was Lovin' You (feat. Dots Per Inch & Ayak) - TS7 Remix",1,0.038462
"You Proof",1,0.038462
"MEAN!",1,0.038462
"u.",1,0.038462
"Another Love",1,0.038462
"Running",1,0.038462
"Guidance",1,0.038462
"Solar System",1,0.038462
"Gold Dust - Bou & Used Remix",1,0.038462
"The Difference - High Contrast Remix",1,0.038462
"Ongoing Thing",1,0.038462
"Be Someone (feat. Ray X Ben)",1,0.038462
"Forbidden Feelingz",1,0.038462
"Panic Room - Culture Shock Remix",1,0.038462
"Blue Sky",1,0.038462
"Ket Donk",1,0.038462
"THOUSAND MILES",2,0.076923
"Everything But You (feat. A7S) - Luude Remix",1,0.038462
"Hallucination - Luude Remix",1,0.038462
"5 Foot 9",1,0.038462
"Big City Life",1,0.038462
"BMW",1,0.038462
"OneFourThree",1,0.038462
"Hey, Ma - triple j Like A Version",1,0.038462
"For Whom The Bell Tolls - Remastered",1,0.038462
"I Wanna",1,0.038462
"Find My Way Home",1,0.038462
"Bayside - Radio Edit",1,0.038462
"Napalm",1,0.038462
"Hello Mate",1,0.038462
"Why Not",1,0.038462
"Blessings",1,0.038462
"she's all i wanna be",1,0.038462
"Innerbloom",1,0.038462
"Hit It",1,0.038462
"Nail Tech",1,0.038462
"Paris to Tokyo",1,0.038462
"Bad Man (Smooth Criminal)",1,0.038462
"Guess Again",1,0.038462
"Doja",1,0.038462
"SET FIRE TO THE RAIN - HARDSTYLE",1,0.038462
"Run Away - VIP",1,0.038462
"Cola",1,0.038462
"Not Over Yet (feat. Tom Grennan)",1,0.038462
"I Was Only 19",1,0.038462
"White Tiger - Single Version",1,0.038462
"6 Words",1,0.038462
"Munch (Feelin’ U)",1,0.038462
"Through The Wire",1,0.038462
"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",1,0.038462
"Addicted to Bass",1,0.038462
"Murder In My Mind - Sped Up",1,0.038462
"Blame It on Me",1,0.038462
"Earth",1,0.038462
"Millions",1,0.038462
"messy in heaven",1,0.038462
"Wildest Things in the World",1,0.038462
"Moving to New York",1,0.038462
"You've Got The Dirtee Love - Live At The Brit Awards 2010",1,0.038462
"Sending Me Ur Loving",1,0.038462
"Oklahoma Smokeshow",2,0.076923
"Something in the Orange - Z&E's Version",1,0.038462
"Ghetto Gospel",1,0.038462
"Ele Te Bota Soca Soca",1,0.038462
"Miss You",2,0.076923
"The Beautiful People",1,0.038462
"House of Gold",1,0.038462
"Highwayman",1,0.038462
"Run Away to Mars",1,0.038462
"Bad Memories",1,0.038462
"Chasin' You",1,0.038462
"Following the Sun",1,0.038462
"Hold Me Closer",1,0.038462
"Head Cold",1,0.038462
"Kill the Director",1,0.038462
"I Love My Life",1,0.038462
"Dynamite (feat. Allday)",1,0.038462
"Julia (deep diving)",1,0.038462
"Jubel - Radio Edit",1,0.038462
"YRN - Remix",1,0.038462
"suckerz",1,0.038462
"Peter Pan (feat. Liilz)",1,0.038462
"Baianá",1,0.038462
"Caress Your Soul",1,0.038462
"I Missed Out",1,0.038462
"What Can I Do If the Fire Goes Out?",1,0.038462
"Sunbleached Girl",1,0.038462
"Velvet Skies",1,0.038462
"So Good",2,0.076923
"LMK",1,0.038462
