tracks,occurrence,freqency
"Where You Are",2,0.125000
"Bejeweled",1,0.062500
"You're Welcome",2,0.125000
"Hits Different",2,0.125000
"I See the Light - From Tangled / Soundtrack Version",1,0.062500
"The Family Madrigal",2,0.125000
"Sit Still, Look Pretty",2,0.125000
"Dos Oruguitas",1,0.062500
"Send My Love (To Your New Lover)",2,0.125000
"Go the Distance",3,0.187500
"I Had Some Help (Feat. Morgan Wallen)",3,0.187500
"You’re Gonna Go Far",1,0.062500
"Best Song Ever",3,0.187500
"Risk",2,0.125000
"Hurricane",4,0.250000
"She's So Gone",2,0.125000
"Determinate - From Lemonade Mouth",2,0.125000
"Still into You",5,0.312500
"From Now On",2,0.125000
"Stay",8,0.500000
"golden hour",3,0.187500
"I Won't Say (I'm In Love)",1,0.062500
"Sucker",3,0.187500
"Mother Knows Best - From Tangled/Soundtrack Version",2,0.125000
"Like That",1,0.062500
"Lost in the Woods",1,0.062500
"Popular",1,0.062500
"Beauty And A Beat",5,0.312500
"That Should Be Me",2,0.125000
"Fergalicious",4,0.250000
"What Makes You Beautiful",5,0.312500
"Steal My Girl",3,0.187500
"Hit Me With Your Best Shot",2,0.125000
"The Boys Of Summer",2,0.125000
"Tequila Sunrise - Live On MTV, 1994",1,0.062500
"Juke Box Hero",1,0.062500
"September",3,0.187500
"Everybody Wants To Rule The World",3,0.187500
"Dial Drunk (with Post Malone)",1,0.062500
"Crank That (Soulja Boy)",4,0.250000
"One Way Or Another",1,0.062500
"Shake It Off (Taylor's Version)",2,0.125000
"Yeah! (feat. Lil Jon & Ludacris)",4,0.250000
"I'm Just Ken",1,0.062500
"Barbie World (with Aqua)",1,0.062500
"Super Bass",6,0.375000
"From The Start",1,0.062500
"Dancing Queen - From 'Mamma Mia!' Original Motion Picture Soundtrack",2,0.125000
"Falling Behind",1,0.062500
"VeggieTales Theme Song",1,0.062500
"Brand New Best Friend",1,0.062500
"Ice Ice Baby",2,0.125000
"Rainbow Connection",1,0.062500
"Paul Revere",2,0.125000
"Yakko's World",1,0.062500
"The New Periodic Table Song",1,0.062500
"Bellas Finals: Price Tag/Don’t You (Forget About Me)/Give Me Everything/Just The Way You Are/Party In The U.S.A./Turn The Beat Around",2,0.125000
"Say It Ain't So - Original Mix",2,0.125000
"Riff Off: Mickey/Like A Virgin/Hit Me With Your Best Shot/S&M/Let’s Talk About Sex/I’ll Make Love To You/Feels Like The First Time/No Diggity",2,0.125000
"DENIAL IS A RIVER",2,0.125000
"Defying Gravity",2,0.125000
"That's What I Like",3,0.187500
"Sweet Emotion",1,0.062500
"All My Life",2,0.125000
"All The Stars (with SZA)",5,0.312500
"Riptide",7,0.437500
"Iris",4,0.250000
"Stuck In The Middle With You",2,0.125000
"a thousand years",1,0.062500
"(Don't Fear) The Reaper",1,0.062500
"We Don't Talk About Bruno",2,0.125000
"What Is This Feeling?",1,0.062500
"Kiss Me",1,0.062500
"Dreams",1,0.062500
"Honey Bun",1,0.062500
"Rhiannon",4,0.250000
"DJ Got Us Fallin' In Love (feat. Pitbull)",9,0.562500
"You Don't Know How It Feels",1,0.062500
"Uptown Girl",5,0.312500
"Jessie's Girl",5,0.312500
"If You Could Only See",1,0.062500
"Stir Fry",1,0.062500
"Bad and Boujee (feat. Lil Uzi Vert)",2,0.125000
"Bet On It",1,0.062500
"Listen to the Music",1,0.062500
"Walk It Talk It",1,0.062500
"Don't Speak",2,0.125000
"Carry on Wayward Son",1,0.062500
"Come On Eileen",4,0.250000
"Hips Don't Lie (feat. Wyclef Jean)",5,0.312500
"Don't Stop Believin' (2022 Remaster)",1,0.062500
"Sweet Child O' Mine",1,0.062500
"A Thousand Miles",6,0.375000
"Closer",5,0.312500
"Waterfalls",1,0.062500
"Kung Fu Fighting",2,0.125000
"Livin' On A Prayer",4,0.250000
"Barbie Girl",2,0.125000
"APT.",1,0.062500
"How Bad Can I Be?",1,0.062500
"Never Gonna Give You Up",2,0.125000
"Beat It",5,0.312500
"Cult of Personality",1,0.062500
"Kingdom",1,0.062500
"Bad Reputation",2,0.125000
"Eye of the Tiger",3,0.187500
"Last Friday Night (T.G.I.F.)",6,0.375000
"California Gurls",8,0.500000
"Dancing Queen",5,0.312500
"Mamma Mia",5,0.312500
"Symphony (feat. Zara Larsson)",3,0.187500
"R U Mine?",2,0.125000
"Arabella",1,0.062500
"Moves",1,0.062500
"My Fun",1,0.062500
"That's All - 2007 Remaster",1,0.062500
"Pepper",1,0.062500
"I Like To Move It",2,0.125000
"Bad Blood (feat. Kendrick Lamar) (Taylor's Version)",1,0.062500
"Hey Daddy (Daddy's Home)",1,0.062500
"Livin' la Vida Loca",3,0.187500
"Gingers Have Souls",1,0.062500
"family ties (with Kendrick Lamar)",1,0.062500
"Rewrite The Stars",1,0.062500
"A Million Dreams",1,0.062500
"This Is Me",1,0.062500
"We Bring The BOOM!",1,0.062500
"It's Everyday Bro",1,0.062500
"今生緣",1,0.062500
"Cleopatra",1,0.062500
"That Don't Impress Me Much",4,0.250000
"I Like Me Better",2,0.125000
"Belong Together",1,0.062500
"Beautiful People (feat. Khalid)",1,0.062500
"Little Talks",4,0.250000
"Have You Ever Seen The Rain",2,0.125000
"Fluorescent Adolescent",2,0.125000
"Dancing Through Life",1,0.062500
"Duel of the Fates",1,0.062500
"Rasputin - Single Version",2,0.125000
"Minecraft Villager - Billie Jean AI Cover",1,0.062500
"Bumble Bee - Sped Up",1,0.062500
"Seagulls! (Stop It Now)",1,0.062500
"Hotel California - Live On MTV, 1994",1,0.062500
"Nothing's Gonna Stop Us Now",1,0.062500
"Every Breath You Take",2,0.125000
"Edge of Seventeen",3,0.187500
"For Good - From Wicked Original Broadway Cast Recording/2003",1,0.062500
"Lapti Nek (Jabba's Palace Band)",1,0.062500
"Jedi Rocks",1,0.062500
"Never Enough",1,0.062500
"Fight Song",1,0.062500
"The Other Side",3,0.187500
"Let It Go - From Frozen/Soundtrack Version",1,0.062500
"Come Alive",1,0.062500
"You & I",1,0.062500
"You Belong With Me (Taylor’s Version)",2,0.125000
"Start of Something New",2,0.125000
"Go Your Own Way - 2004 Remaster",2,0.125000
"You'll Be In My Heart - From Tarzan/Soundtrack Version",1,0.062500
"History",1,0.062500
"Perfect",3,0.187500
"My Heart Will Go On - Love Theme from Titanic",1,0.062500
"Homesick",1,0.062500
"The Bolter",1,0.062500
"All Falls Down",1,0.062500
"Big Love - Live at Warner Brothers Studios in Burbank, CA 5/23/97",1,0.062500
"Bleed to Love Her",1,0.062500
"I Know The End",1,0.062500
"Silver Springs - Live at Warner Brothers Studios in Burbank, CA 5/23/97",1,0.062500
"Cornelia Street",1,0.062500
"Busted",1,0.062500
"What Else Can I Do?",2,0.125000
"You Snuck Your Way Right Into My Heart",1,0.062500
"Fabulous",1,0.062500
"Let It Grow - From Dr. Seuss' The Lorax",1,0.062500
"Waiting On A Miracle",2,0.125000
"Man Or Muppet",1,0.062500
"The Muppet Show Theme",1,0.062500
"I Just Can't Wait to Be King",3,0.187500
"Kiss the Girl",2,0.125000
"The Bare Necessities",2,0.125000
"Dinosaur Train Theme Song",1,0.062500
"Sofia the First Main Title Theme - From Sofia the First",1,0.062500
"Doc McStuffins Theme Song",1,0.062500
"Arthur Theme Theme Song",1,0.062500
"The Duck Song",1,0.062500
"Whopper Whopper",1,0.062500
"Narwhals Are Awesome",1,0.062500
"Hot Dog!",1,0.062500
"We Don't Talk Anymore (feat. Selena Gomez)",2,0.125000
"positions",2,0.125000
"34+35",1,0.062500
"Be Our Guest",1,0.062500
"The Backyardigans Theme Song",1,0.062500
"Into the Unknown",2,0.125000
"Wham Bam Shang-A-Lang",1,0.062500
"Sweater Weather",2,0.125000
"Everybody Talks",6,0.375000
"One Less Lonely Girl",2,0.125000
"We Will Never Die - feat. Kody Redwing and The Broken Hearts",1,0.062500
"No Control",1,0.062500
"The Great War",1,0.062500
"The Chain - Live at Warner Brothers Studios in Burbank, CA 5/23/97",1,0.062500
"Hungry Like the Wolf - 2009 Remaster",2,0.125000
"Don't You (Forget About Me)",3,0.187500
"Barracuda",2,0.125000
"1979 - Remastered 2012",1,0.062500
"Movin' Out (Anthony's Song)",1,0.062500
"Only the Good Die Young",2,0.125000
"Who Can It Be Now?",2,0.125000
"Africa",5,0.312500
"Hold the Line",3,0.187500
"Dirty Laundry",1,0.062500
"Seek & Destroy (Remastered)",1,0.062500
"Dance Hall Days",1,0.062500
"Everybody Have Fun Tonight",1,0.062500
"Mona Lisa (Spider-Man: Across the Spider-Verse)",1,0.062500
"Self Love (Spider-Man: Across the Spider-Verse) (Metro Boomin & Coi Leray)",1,0.062500
"Sunflower - Spider-Man: Into the Spider-Verse",2,0.125000
"Bluey Theme Tune - Extended",1,0.062500
"Wild Things",2,0.125000
"Breezeblocks",2,0.125000
"Left Hand Free",1,0.062500
"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",1,0.062500
"Cecilia And The Satellite",1,0.062500
"Synesthesia",1,0.062500
"Smoke Clears",1,0.062500
"Spaceship",1,0.062500
"Wake Up",1,0.062500
"Fake Money",1,0.062500
"Never Thought That This Would Happen",1,0.062500
"What Are You Holding On To?",1,0.062500
"Leather Jacket",1,0.062500
"Crawling Through The Window",1,0.062500
"Book Club",1,0.062500
"On Paper",1,0.062500
"Drake's Dad",1,0.062500
"Knocking At The Door",1,0.062500
"A Little Rain (A Song For Pete)",1,0.062500
"Ain't No Man",1,0.062500
"For A Better Day",1,0.062500
"Losing Grip",1,0.062500
"Nobody's Fool",1,0.062500
"All The Time",1,0.062500
"Stronger Than That",1,0.062500
"Lost In The Light",1,0.062500
"Caught Me Thinkin",1,0.062500
"Okay Alright I’m Alive",1,0.062500
"Way With Words",1,0.062500
"The Old Apartment",1,0.062500
"Falling for the First Time",1,0.062500
"If I Had $1,000,000",1,0.062500
"Pinch Me - Radio Version",1,0.062500
"What a Good Boy - Live",1,0.062500
"Pompeii",4,0.250000
"Old Pine",1,0.062500
"Keep Your Head Up",2,0.125000
"Catch My Disease",1,0.062500
"Brand New",1,0.062500
"Almost Home",1,0.062500
"You May Be Right",1,0.062500
"Keeping Your Head Up",1,0.062500
"Everlasting Light",1,0.062500
"Tighten Up",1,0.062500
"Howlin' for You",1,0.062500
"Lonely Boy",1,0.062500
"Gold on the Ceiling",1,0.062500
"Lost Together",1,0.062500
"Hooked On A Feeling",1,0.062500
"Lake Michigan",1,0.062500
"Peaches",1,0.062500
"I Don't Want U Back",1,0.062500
"Electric Love",5,0.312500
"Holy Ghost",1,0.062500
"Past Lives",1,0.062500
"Arrow Flight",1,0.062500
"Feeding Line",1,0.062500
"Back to Black",1,0.062500
"Mud on the Tires",1,0.062500
"After the War (Tsutro Remix)",1,0.062500
"Going Away for a While",1,0.062500
"Valerie",1,0.062500
"Dancing In the Dark",2,0.125000
"When You're Gone",2,0.125000
"Summer Of '69",4,0.250000
"Sour Patch Kids",1,0.062500
"Vagabond",1,0.062500
"Shake Me Down",1,0.062500
"How Deep Is Your Love",3,0.187500
"Sweet Nothing (feat. Florence Welch)",1,0.062500
"Slide (feat. Frank Ocean & Migos)",2,0.125000
"She Loves Control",1,0.062500
"Safe And Sound",3,0.187500
"Take Me Home (feat. Bebe Rexha)",1,0.062500
"It's All Coming Back to Me Now - Radio Version",1,0.062500
"Stella",1,0.062500
"Something Just Like This",3,0.187500
"Attention",3,0.187500
"(Lover) You Don't Treat Me No Good",1,0.062500
"Leave A Trace",1,0.062500
"Clearest Blue",1,0.062500
"The Mother We Share",1,0.062500
"Lover Come Back",1,0.062500
"Electric Feel",2,0.125000
"Guru",1,0.062500
"Goddess",1,0.062500
"The Climb",3,0.187500
"First",1,0.062500
"Magic",1,0.062500
"A Sky Full of Stars",4,0.250000
"A Head Full of Dreams",2,0.125000
"Hymn for the Weekend",2,0.125000
"Adventure of a Lifetime",2,0.125000
"Up&Up",1,0.062500
"Princess of China",1,0.062500
"Green Eyes",1,0.062500
"Friday I'm in Love",1,0.062500
"You Make My Dreams",1,0.062500
"Some Boys",1,0.062500
"The Sound Of Settling",1,0.062500
"Somewhere On A Beach",1,0.062500
"Drunk On A Plane",2,0.125000
"Omen",1,0.062500
"Magnets",1,0.062500
"Latch",2,0.125000
"One Dance",1,0.062500
"Looking for Knives",1,0.062500
"Hotel California - 2013 Remaster",5,0.312500
"Castle on the Hill",4,0.250000
"Galway Girl",2,0.125000
"What Do I Know?",1,0.062500
"Barcelona",1,0.062500
"Passenger Side",1,0.062500
"Follow Your Fire - Syn Cole Remix",1,0.062500
"Sit Next to Me",2,0.125000
"Sober Up",1,0.062500
"How Does It Feel?",1,0.062500
"Feel It Still",3,0.187500
"At Home",1,0.062500
"Kisser",1,0.062500
"Roll Up Your Sleeves",1,0.062500
"River Wider",1,0.062500
"Young Folks",1,0.062500
"Nights With You",1,0.062500
"Next Year - RAC Remix",1,0.062500
"Danger",1,0.062500
"Into the Storm",1,0.062500
"Oceans Away",1,0.062500
"Friends",2,0.125000
"Run Baby Run",1,0.062500
"Streetlights",1,0.062500
"Thank You",1,0.062500
"Light On",2,0.125000
"All at Once",1,0.062500
"Westside",1,0.062500
"Walking on Broken Glass",1,0.062500
"Old School",1,0.062500
"I Feel Good About This",1,0.062500
"Been So Long",1,0.062500
"00000 Million - Recorded at Spotify Studios NYC",1,0.062500
"3am",1,0.062500
"10,000 Emerald Pools",1,0.062500
"11:11",1,0.062500
"42",2,0.125000
"1950",1,0.062500
"Acoustic",1,0.062500
"Ain't Easy - THE LAUNCH",1,0.062500
"Ain't Gonna Leave",1,0.062500
"Alaska",1,0.062500
"All Time Low",2,0.125000
"All We Ever Knew",1,0.062500
"All You Had To Do Was Stay",1,0.062500
"Almost (Sweet Music)",1,0.062500
"Always Be My Baby - Recorded at Sound Stage Nashville",1,0.062500
"American Beauty",1,0.062500
"American Money",1,0.062500
"Annie",1,0.062500
"Another Love - Zwette Edit",1,0.062500
"Another Story",1,0.062500
"Anything Could Happen",1,0.062500
"Are You Gonna Be My Girl",3,0.187500
"Arms Of A Dream",1,0.062500
"Around The World",1,0.062500
"Astrovan",1,0.062500
"Automobile",1,0.062500
"Babel",1,0.062500
"Back Down South",1,0.062500
"Bad Blood",1,0.062500
"Bad Decisions",1,0.062500
"Bad Liar",2,0.125000
"Bambi",1,0.062500
"Basement Apt.",1,0.062500
"Beige",1,0.062500
"Believe",3,0.187500
"Beloved",1,0.062500
"Below My Feet",1,0.062500
"Bennie And The Jets - Remastered 2014",2,0.125000
"Best Friend (feat. NERVO, The Knocks & ALISA UENO)",1,0.062500
"Better Than I Used To Be",1,0.062500
"Betty Davis Eyes",1,0.062500
"Big Parade",1,0.062500
"Black Magic",2,0.125000
"Blank Space",3,0.187500
"Body Like A Back Road",3,0.187500
"Born Again",1,0.062500
"Break Up In A Small Town",1,0.062500
"Break Up with Him",1,0.062500
"Bring It All Back",1,0.062500
"Broad-Shouldered Beasts",1,0.062500
"broken",3,0.187500
"Budapest",3,0.187500
"Build Me Up Buttercup",2,0.125000
"Burning",1,0.062500
"The Calculation",1,0.062500
"California Dreamin'",1,0.062500
"Casanova",1,0.062500
"Catch & Release - Deepend Remix",1,0.062500
"The Cave",2,0.125000
"Celeste",1,0.062500
"Charlie Boy",1,0.062500
"Chocolate",1,0.062500
"Clarity",4,0.250000
"Closed Hand, Full Of Friends",1,0.062500
"Coco",1,0.062500
"Cold",1,0.062500
"Cold Blood",1,0.062500
"Come Back To Me",1,0.062500
"comethru",1,0.062500
"Coming Home",3,0.187500
"Cop Car",3,0.187500
"Crack The Shutters",1,0.062500
"Crashing into You",1,0.062500
"Crave You - Adventure Club Remix",1,0.062500
"Cringe",2,0.125000
"Crooked Teeth",1,0.062500
"Daisychains",1,0.062500
"Dancing in the Moonlight - 2001 Remix",1,0.062500
"Dark Times",1,0.062500
"DCMO (Don't Count Me Out)",1,0.062500
"Dead Sea",1,0.062500
"Delilah",1,0.062500
"Delta",1,0.062500
"Die Young",5,0.312500
"Dig Down",1,0.062500
"Dirty Blonde",1,0.062500
"Ditmas",1,0.062500
"Do You Love Me",1,0.062500
"Dog Years",1,0.062500
"Don't",5,0.312500
"Don't Be A Stranger",1,0.062500
"Don't Dream It's Over",3,0.187500
"Don't Let Me Be Yours",1,0.062500
"Don't Tread on Me",1,0.062500
"Down in the Valley",2,0.125000
"Electric Touch",1,0.062500
"Everything Now",1,0.062500
"Evil - RAC Mix",1,0.062500
"Eyes Wide",1,0.062500
"Face To Face",1,0.062500
"Fallingwater",1,0.062500
"Family Tree",1,0.062500
"Fast Car",3,0.187500
"Favorite Color Is Blue",1,0.062500
"Feels Like We Only Go Backwards",2,0.125000
"Fetish (feat. Gucci Mane)",1,0.062500
"Fire and Rain",1,0.062500
"Fire and the Flood",1,0.062500
"Fire It Up (The Silver Spear)",1,0.062500
"Flowers In Your Hair",1,0.062500
"Fred Astaire",1,0.062500
"Future Looks Good",1,0.062500
"Get Low",1,0.062500
"Girl",1,0.062500
"Give A Little",1,0.062500
"Give Me One Reason",1,0.062500
"Gold Rush",1,0.062500
"Golden Hour",1,0.062500
"Good For You",1,0.062500
"Good Kisser - Recorded at Spotify Studios NYC",1,0.062500
"Good Together",1,0.062500
"Goodpain",1,0.062500
"Gravity",1,0.062500
"Green Light",2,0.125000
"Guiding Light",1,0.062500
"Habits of My Heart",1,0.062500
"Half Empty",1,0.062500
"Hand Me Downs",1,0.062500
"Hands To Myself",2,0.125000
"Happy Accidents",1,0.062500
"Have You Ever Seen The Rain?",1,0.062500
"The Heart Wants What It Wants",1,0.062500
"Heavy",1,0.062500
"Hey Mama",2,0.125000
"High And Low",1,0.062500
"Ho Hey",4,0.250000
"Holdin’ Out",1,0.062500
"Home",2,0.125000
"Homemade Dynamite",1,0.062500
"Hopeless Wanderer",1,0.062500
"Hot Blood",1,0.062500
"House on Fire",1,0.062500
"House Party",1,0.062500
"How Far I'll Go - From Moana",1,0.062500
"How Sweet It Is (To Be Loved by You)",1,0.062500
"Hung Up",1,0.062500
"I Can't Wait",1,0.062500
"Holy Ground",1,0.062500
"I Don't Wanna Pray",1,0.062500
"I Feel Like I'm Drowning",1,0.062500
"I Wear Glasses",1,0.062500
"I Will Wait",2,0.125000
"I'm Gonna Be (500 Miles)",3,0.187500
"If There's A Rocket Tie Me To It",1,0.062500
"In the Air Tonight - 2015 Remaster",1,0.062500
"Infinite High - Bee's Knees Remix",1,0.062500
"Iron in the Fire",1,0.062500
"It Ain't Me (with Selena Gomez)",2,0.125000
"It's Strange (feat. K.Flay)",1,0.062500
"I’ll Make It Up To You",1,0.062500
"Jubel",1,0.062500
"Jungle",2,0.125000
"Just Smoke",1,0.062500
"Kings & Queens",3,0.187500
"Kiss Cam",1,0.062500
"The Knife",1,0.062500
"A Lack Of Color",1,0.062500
"Lay It All on Me (feat. Ed Sheeran)",1,0.062500
"Lay It on Me - Said the Sky Remix",1,0.062500
"Leave Right Now - Martin Jensen Mix",1,0.062500
"The Less I Know The Better",3,0.187500
"Let Me In - From The Fault in Our Stars Soundtrack",1,0.062500
"Life On Earth",1,0.062500
"Like Gold",1,0.062500
"Lose It",2,0.125000
"The Love Club",1,0.062500
"Love Is Mystical",1,0.062500
"Love On The Brain - Los Feliz Blvd",1,0.062500
"Love On Top",1,0.062500
"Lover Of The Light",1,0.062500
"Lovers' Eyes",1,0.062500
"Magnum",1,0.062500
"Making Due",1,0.062500
"Malibu - Tiësto Remix",1,0.062500
"Mambo No. 5 (a Little Bit of...)",2,0.125000
"Man On Fire",1,0.062500
"Man! I Feel Like A Woman!",3,0.187500
"May I Have This Dance (Remix) [feat. Chance the Rapper]",1,0.062500
"Memorized",1,0.062500
"Mess Is Mine",1,0.062500
"Million Bucks",1,0.062500
"Monkey Tree - UK Mix",1,0.062500
"Monster",3,0.187500
"Mountain Sound",2,0.125000
"My Girl",2,0.125000
"My Heart's Always Yours",1,0.062500
"My Type",2,0.125000
"Never Give Up On Me",1,0.062500
"Naive",1,0.062500
"Never Be the Same (feat. Kane Brown)",1,0.062500
"New Light",2,0.125000
"No Good",1,0.062500
"No Money (Jetski)",1,0.062500
"Not A Love Song",1,0.062500
"Not Like It Was",1,0.062500
"Not Ready To Go",1,0.062500
"Notion",1,0.062500
"Nowhere Fast",1,0.062500
"One Foot Out The Door",1,0.062500
"Only For A Moment",1,0.062500
"Open Your Eyes",1,0.062500
"Ophelia",3,0.187500
"Oscar Wilde",1,0.062500
"Overnight",1,0.062500
"Overnight Sensation",1,0.062500
"Penny Lane - Remastered 2015",1,0.062500
"The Perfect Parts",1,0.062500
"Perfect Places",1,0.062500
"Pickup Truck",1,0.062500
"Plans",1,0.062500
"Play with Fire",1,0.062500
"Polaroid",1,0.062500
"Put a Light On",1,0.062500
"Ragoo",1,0.062500
"...Ready For It?",2,0.125000
"December, 1963 (Oh What a Night!)",2,0.125000
"I Can't Help Myself (Sugar Pie, Honey Bunch)",1,0.062500
"Red Line",1,0.062500
"Redbone",4,0.250000
"Keep the Car Running",1,0.062500
"Retrograde",1,0.062500
"Revelry",1,0.062500
"Rhythm & Blues",2,0.125000
"Rich",1,0.062500
"Ride",2,0.125000
"Rivers and Roads",3,0.187500
"Roll Away Your Stone",1,0.062500
"Roll Up",1,0.062500
"Rose Of Sharon",1,0.062500
"Round And Round",1,0.062500
"Runaway",3,0.187500
"S Club Party",1,0.062500
"S.O.B.",1,0.062500
"Same Old Love",1,0.062500
"Saturday Night",2,0.125000
"Say It",1,0.062500
"The Scientist",2,0.125000
"Seaside",1,0.062500
"Sedona",1,0.062500
"Selfish (feat. Rihanna)",1,0.062500
"Sex on Fire",4,0.250000
"Shake It Off",4,0.250000
"Shake",1,0.062500
"Shame, Shame, Shame",1,0.062500
"She's Got You High",1,0.062500
"Shot Reverse Shot",1,0.062500
"Show Me Don't Tell Me",1,0.062500
"Silver Lining",1,0.062500
"Skimming Stones",1,0.062500
"Sleep On The Floor",1,0.062500
"Sloom",1,0.062500
"Snake Eyes",1,0.062500
"Sober",3,0.187500
"Somebody Like You",2,0.125000
"Someone New",1,0.062500
"Something - Remastered 2015",1,0.062500
"Son of Man",1,0.062500
"The Sound Of Sunshine",1,0.062500
"Spacin Out",1,0.062500
"Spice Up Your Life",2,0.125000
"Split Stones",1,0.062500
"Stand By Me",4,0.250000
"Stoned on You",1,0.062500
"Stop",3,0.187500
"Straight into Your Arms",1,0.062500
"Strangers Like Me",2,0.125000
"Stubborn Love",1,0.062500
"Style",2,0.125000
"Suit & Tie (feat. JAY-Z)",2,0.125000
"Suit And Jacket",1,0.062500
"Summer Girls",1,0.062500
"Sun in an Empty Room",1,0.062500
"Superlove (feat. Oh Wonder)",1,0.062500
"Superposition",1,0.062500
"Sussudio - 2016 Remaster",1,0.062500
"Sweet Child",1,0.062500
"Sweet Talk",1,0.062500
"Take Back The City",1,0.062500
"Take Me to Church",3,0.187500
"Take on Me",4,0.250000
"Take Your Time",2,0.125000
"Talk Dirty (feat. 2 Chainz)",3,0.187500
"Technicolour Beat",1,0.062500
"Tessellate",1,0.062500
"That's What's Up",1,0.062500
"There Will Be Time",1,0.062500
"This Is Why We Can't Have Nice Things",1,0.062500
"Through & Through & Through",1,0.062500
"Thunder",2,0.125000
"Tired of Talking",1,0.062500
"Toes - Greatest Hits Version",1,0.062500
"Tragic Flaw",1,0.062500
"True Colors - 2016 Remaster",1,0.062500
"Try",1,0.062500
"Turn - Recorded at RAK Studios, London",1,0.062500
"Two Worlds",1,0.062500
"Ultralife",1,0.062500
"Up in Canada",1,0.062500
"Upbeat Feelgood",1,0.062500
"Us",1,0.062500
"Wagon Wheel",2,0.125000
"Wake Up - Sondr Remix",1,0.062500
"Want to Want Me",5,0.312500
"waves (feat. Kacey Musgraves) - Remix",1,0.062500
"The Way We Move",1,0.062500
"We Can Work It Out - Remastered 2015",1,0.062500
"We Won't",1,0.062500
"What Do You Mean?",2,0.125000
"Whatever It Is - Greatest Hits Version",1,0.062500
"When We Drive",1,0.062500
"where do you go",1,0.062500
"Wherever I Go",1,0.062500
"White Noise",1,0.062500
"Whose Bed Have Your Boots Been Under?",2,0.125000
"Wiggle (feat. Snoop Dogg)",1,0.062500
"Wild Love",2,0.125000
"Wild World",1,0.062500
"Wilder Mind",1,0.062500
"Wildfire",1,0.062500
"Winter Winds",1,0.062500
"Wish I Knew You",1,0.062500
"With Me All Along",1,0.062500
"I Won't Back Down",1,0.062500
"Wona",1,0.062500
"YOU",1,0.062500
"You Can Call Me Al",3,0.187500
"You Can't Hurry Love - 2016 Remaster",3,0.187500
"You've Got The Love",1,0.062500
"Younger Love",1,0.062500
"Younger Now",1,0.062500
"(Your Love Keeps Lifting Me) Higher & Higher",1,0.062500
"I Want You Back",3,0.187500
"Come and Get Your Love (Rerecorded)",1,0.062500
"O-o-h Child",1,0.062500
"Ain't No Mountain High Enough",1,0.062500
"My Sweet Lord",1,0.062500
"Come A Little Bit Closer",1,0.062500
"Dreams - 2004 Remaster",5,0.312500
"This Will Be (An Everlasting Love)",1,0.062500
"Night Moves",1,0.062500
"Signed, Sealed, Delivered (I'm Yours)",3,0.187500
"Rocket Man (I Think It's Going To Be A Long, Long Time)",3,0.187500
"(What A) Wonderful World",1,0.062500
"The Way You Do The Things You Do",1,0.062500
"Brown Eyed Girl",2,0.125000
"Higher Love - Single Version",1,0.062500
"What I Like About You",2,0.125000
"Under the Sea",1,0.062500
"I'll Make a Man Out of You",2,0.125000
"A Whole New World",1,0.062500
"You'll Be In My Heart",2,0.125000
"Colors of the Wind",2,0.125000
"Dancing in the Moonlight (feat. NEIMY)",1,0.062500
"Delicate",1,0.062500
"Why Georgia",1,0.062500
"Moonlight",2,0.125000
"I Think We're Alone Now",2,0.125000
"Can't Take My Eyes off You",1,0.062500
"Let It Grow",1,0.062500
"When They Fight, They Fight",1,0.062500
"The Call",1,0.062500
"Shape of My Heart",1,0.062500
"Show Me the Meaning of Being Lonely",1,0.062500
"Everyone",1,0.062500
"I'll Never Break Your Heart",1,0.062500
"Quit Playing Games (With My Heart)",1,0.062500
"Will You Be There (Theme from Free Willy)",1,0.062500
"Take Me Home, Country Roads - Rerecorded",2,0.125000
"Honeybee",1,0.062500
"Landslide",3,0.187500
"Supercut",1,0.062500
"Hold Up",1,0.062500
"Never Be the Same",1,0.062500
"Good As Hell",1,0.062500
"Twenty Two and Some Change",1,0.062500
"Grow Up",1,0.062500
"State Of Grace",1,0.062500
"We Are Never Ever Getting Back Together",5,0.312500
"Speak Now",1,0.062500
"The Story Of Us",1,0.062500
"Hey Stephen",2,0.125000
"Up & Beyond",1,0.062500
"Follow My Name",1,0.062500
"Heart",1,0.062500
"Dancing On My Own",4,0.250000
"Call Your Girlfriend",1,0.062500
"Moth's Wings",1,0.062500
"Reptilia",1,0.062500
"White Houses",1,0.062500
"Love Train",1,0.062500
"Outnumbered",1,0.062500
"Caravan - 2013 Remaster",1,0.062500
"All Night Long (All Night) - Single Version",1,0.062500
"Deep",2,0.125000
"Imaginary Friend",1,0.062500
"Family and Genus",1,0.062500
"Unforgettable",3,0.187500
"Hold On",1,0.062500
"Burned By The Love - James Carter Remix",1,0.062500
"Don't Stop Me Now",1,0.062500
"Bohemian Rhapsody",1,0.062500
"One Day (feat. ROZES)",1,0.062500
"Better Days",1,0.062500
"Chelsea Dagger",1,0.062500
"Velvet Elvis",1,0.062500
"Nostalgic",1,0.062500
"Judy Garland",1,0.062500
"Pavement",1,0.062500
"(You) Got What I Need",1,0.062500
"Rescue Me",1,0.062500
"Juice",1,0.062500
"Truth Hurts",3,0.187500
"Thumbtack",1,0.062500
"I Think He Knows",1,0.062500
"California - Demo",2,0.125000
"I Don't Care (with Justin Bieber)",1,0.062500
"I Found U",1,0.062500
"She'd Say (with Ladysmith Black Mambazo)",1,0.062500
