tracks,occurrence,freqency
"Piece of Me",2,0.008439
"Worth It (feat. Kid Ink)",2,0.008439
"I Don't Need A Man",2,0.008439
"Omigod You Guys",1,0.004219
"I Must Not Chase the Boys",1,0.004219
"Baby Boy (feat. Sean Paul)",2,0.008439
"Say It Right",3,0.012658
"Clumsy",2,0.008439
"A Thousand Miles",10,0.042194
"Whenever, Wherever",4,0.016878
"Good Girls Go Bad (feat. Leighton Meester)",2,0.008439
"Independent Women Part I",1,0.004219
"3",2,0.008439
"Vroom Vroom",1,0.004219
"Why Not",2,0.008439
"Connected",1,0.004219
"One And Only",1,0.004219
"Can't Behave",1,0.004219
"Summertime Guys",1,0.004219
"One Way Or Another",3,0.012658
"She's So Gone",4,0.016878
"Young And Beautiful",3,0.012658
"Bad Girls (Gigamesh Remix)",1,0.004219
"Friday I'm in Love",2,0.008439
"Fascination",1,0.004219
"I Wanna Dance with Somebody (Who Loves Me)",8,0.033755
"What I Like About You",3,0.012658
"We Are Young (feat. Janelle Monáe)",7,0.029536
"Island In The Sun",6,0.025316
"Walking on Sunshine - 2004 Version",1,0.004219
"She's so High",6,0.025316
"There She Goes",4,0.016878
"NOW",1,0.004219
"Some Boys",2,0.008439
"Heaven Must Be Missing An Angel - Pt. 1",1,0.004219
"Last Dance - Single Version",1,0.004219
"Teenage Kicks",1,0.004219
"Cinderella",1,0.004219
"Shoes",1,0.004219
"Crazy For Me",1,0.004219
"What Was I Made For? [From The Motion Picture "Barbie"]",1,0.004219
"Let's Hear It for the Boy - From "Footloose" Soundtrack",1,0.004219
"Shake It Up - From "Shake It Up"",1,0.004219
"Party All the Time",1,0.004219
"Party All the Time (Glee Cast Version) (feat. Gwyneth Paltrow)",1,0.004219
"Party In The U.S.A.",8,0.033755
"Girl Like Me",2,0.008439
"Get the Party Started",3,0.012658
"Princesses Just Want to Have Fun",1,0.004219
"I'm Lindana and I Wanna Have Fun",1,0.004219
"U + Ur Hand",3,0.012658
"Why Did You Do That?",1,0.004219
"Horses",1,0.004219
"Miracles Happen",1,0.004219
"What Was I Made For? (Epilogue) - Instrumental Version",1,0.004219
"In Your Room",1,0.004219
"Mad at Disney",1,0.004219
"How You Love Me Now",1,0.004219
"Summerboy",1,0.004219
"Tears",1,0.004219
"party 4 u",1,0.004219
"Stateside + Zara Larsson",1,0.004219
"idontwannabeyouanymore",3,0.012658
"Chinese Satellite",1,0.004219
"Summer Child",2,0.008439
"Everybody Dies",1,0.004219
"When",1,0.004219
"No Surprises",2,0.008439
"lovely (with Khalid)",1,0.004219
"Writer In The Dark",1,0.004219
"Two Slow Dancers",1,0.004219
"Not Strong Enough",2,0.008439
"Family Line",2,0.008439
"Survivor / I Will Survive",1,0.004219
"Harleys In Hawaii",2,0.008439
"Barbie Girl - Tiësto Remix",1,0.004219
"Cupid - Twin Ver.",1,0.004219
"Poster Girl",1,0.004219
"The Feels",1,0.004219
"No More Sad Songs (feat. Machine Gun Kelly)",1,0.004219
"Look What You've Done",1,0.004219
"Love Story (Taylor's Version) - Elvira Remix",1,0.004219
"Give It 2 Me",1,0.004219
"Title",2,0.008439
"Need Someone",1,0.004219
"A Second to Midnight",1,0.004219
"Hung Up",2,0.008439
"Lovesick Girls",1,0.004219
"Plastic Doll",1,0.004219
"Express Yourself (Glee Cast Version)",1,0.004219
"Love You Like A Love Song",4,0.016878
"Welcome To New York (Taylor's Version)",2,0.008439
"Birthday",2,0.008439
"Wildest Dreams (Taylor's Version)",3,0.012658
"Hot as Ice",1,0.004219
"Blank Space (Taylor's Version)",2,0.008439
"Wheels on the Bus",1,0.004219
"Me Too",2,0.008439
"How You Samba",1,0.004219
"Delicate",2,0.008439
"Music",2,0.008439
"Ain't My Fault",1,0.004219
"Lips Are Movin",3,0.012658
"Valerie - Glee Cast Version",2,0.008439
"Me Against the Music (feat. Madonna) - LP Version / Video Mix",1,0.004219
"Lush Life",7,0.029536
"Outrageous",1,0.004219
"Shower",6,0.025316
"The Very First Night (Taylor's Version) (From The Vault)",2,0.008439
"I Wanna Dance With Somebody (Who Loves Me) (Glee Cast Version)",1,0.004219
"Diva (Glee Cast Version)",1,0.004219
"After LIKE",1,0.004219
"International Smile",1,0.004219
"La lecon particuliere - Slowed",2,0.008439
"Can You Hear The Music",9,0.037975
"QKThr",2,0.008439
"Can You Remember The Rain - Sequence Remix",2,0.008439
"Arrival of the Birds",1,0.004219
"Quantum Mechanics",6,0.025316
"American Prometheus",6,0.025316
"Solitude - Felsmann + Tiley Reinterpretation",4,0.016878
"Manhattan Project",3,0.012658
"Destroyer Of Worlds",10,0.042194
"A Lowly Shoe Salesman",4,0.016878
"Power Stays In The Shadows",3,0.012658
"Outro",5,0.021097
"Fission",4,0.016878
"My Tears Are Becoming a Sea",4,0.016878
"visions of the end times",2,0.008439
"Requiem, K. 626: Lacrimosa",3,0.012658
"Armstrong Cabin",3,0.012658
"Dies Irae",2,0.008439
"Dark is the Night - Soviet Song Тёмная ночь",1,0.004219
"Skyfall",4,0.016878
"Cornfield Chase",4,0.016878
"Dagger",1,0.004219
"Love Songs on the Radio",1,0.004219
"Dark Beach",1,0.004219
"Goth",1,0.004219
"Eyes Without A Face",3,0.012658
"Oblivion",1,0.004219
"#3",1,0.004219
"Suffocation - Slowed",1,0.004219
"Every Morning",3,0.012658
"Blue Monday",1,0.004219
"Cola",2,0.008439
"Stop It",1,0.004219
"FOILS",2,0.008439
"Day One (Interstellar Theme)",2,0.008439
"What a Fool Believes",1,0.004219
"Good to Be Out of the Rain",1,0.004219
"I'll Be Lucky Someday - Remastered 2001",1,0.004219
"Brandy (You're a Fine Girl)",1,0.004219
"Southern Nights",2,0.008439
"Baby Blue - Remastered 2010",1,0.004219
"Sharing The Night Together",1,0.004219
"Pennies - Remastered 2012",1,0.004219
"My Way - 2008 Remastered",1,0.004219
"La Vie en rose",1,0.004219
"La vie en rose - Single Version",2,0.008439
"Guajira guantanamera",1,0.004219
"In the Mood",1,0.004219
"Out of Touch",1,0.004219
"You Make My Dreams (Come True)",6,0.025316
"Private Eyes",2,0.008439
"Have You Ever Seen The Rain",5,0.021097
"Take Five",1,0.004219
"1979 - Remastered 2012",3,0.012658
"Come and Get Your Love - Single Version",3,0.012658
"Hooked On A Feeling",2,0.008439
"Don't You (Forget About Me)",5,0.021097
"Sweet Child O' Mine",5,0.021097
"Rocket Man (I Think It's Going To Be A Long, Long Time)",5,0.021097
"A Horse with No Name",2,0.008439
"More Than a Feeling",2,0.008439
"Gold on the Ceiling",2,0.008439
"Piano Man",3,0.012658
"Hold Me - 2016 Remaster",1,0.004219
"Mrs. Robinson",1,0.004219
"The Chain - 2004 Remaster",11,0.046414
"Duvet",2,0.008439
"Alright - Remastered 2013",1,0.004219
"Lady - Hear Me Tonight",3,0.012658
"We Built This City",4,0.016878
"Stories??",1,0.004219
"Hello, Dolly!",1,0.004219
"Beat It",8,0.033755
"Walk of Life",1,0.004219
"Baby, I Love Your Way",2,0.008439
"Sultans of Swing",1,0.004219
"Break My Stride",3,0.012658
"Send Me An Angel",1,0.004219
"I Can't Give You Anything But Love",1,0.004219
"Amour plastique",3,0.012658
"Canon in D",1,0.004219
"Ode to Joy",1,0.004219
"Who Can It Be Now?",4,0.016878
"Gypsy",4,0.016878
"Amber",4,0.016878
"Starman - 2012 Remaster",1,0.004219
"Beautiful & Broken",1,0.004219
"Wake Me Up Before You Go-Go",3,0.012658
"Where Is My Mind",1,0.004219
"Boulevard of Broken Dreams",1,0.004219
"Message In A Bottle",4,0.016878
"No Rain",2,0.008439
"The Big Rock Candy Mountain",1,0.004219
"Jackson",1,0.004219
"Electric Avenue",1,0.004219
"Karma Police",1,0.004219
"God's Gonna Cut You Down",1,0.004219
"I Won't Back Down",2,0.008439
"Fade Into You",2,0.008439
"Jeepers Creepers",1,0.004219
"Hungry Like the Wolf",1,0.004219
"Limelight",1,0.004219
"Danger Zone - From Top Gun Original Soundtrack",2,0.008439
"Rock the Casbah - Remastered",2,0.008439
"When You Die",1,0.004219
"Come On Eileen",6,0.025316
"When Doves Cry",1,0.004219
"Religious Man",1,0.004219
"Woke Up This Morning - Chosen One Mix / Theme to the HBO series The Sopranos",1,0.004219
"World Destruction",1,0.004219
"American Pie",5,0.021097
"Symphony No. 7 in A Major, Op. 92: II. Allegretto",1,0.004219
"Say It Ain't So",1,0.004219
"Cheri Cheri Lady",2,0.008439
"Time To Say Goodbye",1,0.004219
"Sunday",1,0.004219
"Fly-day Chinatown",1,0.004219
"We Hate It When Our Friends Become Successful - 2014 Remaster",1,0.004219
"A Door Made of Light, Pt. II",1,0.004219
"Beginning To End: Act III",1,0.004219
"Still Valley I",1,0.004219
"A Lonely Strain",1,0.004219
"The World We Knew (Over And Over)",2,0.008439
"World on Fire",1,0.004219
"Something More Important",2,0.008439
"Exit Music (For a Film)",1,0.004219
"If The World Falls To Pieces",1,0.004219
"The Great Gig in the Sky",3,0.012658
"Fallout",1,0.004219
"The End of the World",2,0.008439
"Atmospheric Ignition",2,0.008439
"As We Fall",1,0.004219
"Gravity Swallows Light",2,0.008439
"When It's Cold I'd Like To Die",1,0.004219
"Way down We Go",4,0.016878
"End Of The World",2,0.008439
"Pumped Up Kicks",7,0.029536
"Mount Everest",2,0.008439
"Lonesome Town",1,0.004219
"Chamber Of Reflection",1,0.004219
"doomsday",2,0.008439
"Think Of Me Once In A While, Take Care",1,0.004219
"Delta Dawn",1,0.004219
"It's Been A Long , Long Time",1,0.004219
"Run From Me",1,0.004219
"Howling At The Moon",1,0.004219
"Dream Sweet in Sea Major",1,0.004219
"Murder Song (5, 4, 3, 2, 1) - Acoustic",1,0.004219
"Pompeii MMXXIII",1,0.004219
"My Tears Are Becoming A Sea",1,0.004219
"We'll Meet Again",1,0.004219
"this is what winter feels like",1,0.004219
"When The World Was At War We Kept Dancing",1,0.004219
"When The World Stopped Moving",1,0.004219
"Idea 22 - Anya Nami Remix",1,0.004219
"La leçon particulière - Bande originale du film La leçon particulière",7,0.029536
"The Future Is A Foreign Land",1,0.004219
"Crescendo into Greatness",1,0.004219
"Moonlight Sonata (First Movement from Piano Sonata No. 14, Op. 27 No. 2)",2,0.008439
"Solas",2,0.008439
"November",3,0.012658
"Imperium (Slowed)",1,0.004219
"Way Down We Go (Insrumental)",2,0.008439
"Chalkboard",2,0.008439
"Dream Is Collapsing",1,0.004219
"Mountains",2,0.008439
"A Dark Knight",1,0.004219
"Autobots",2,0.008439
"The All Spark",2,0.008439
"Bumblebee",1,0.004219
"Arrival to Earth",3,0.012658
"Jacob and the Stone",2,0.008439
"The Four Seasons - Violin Concerto in G Minor, Op. 8 No. 2, RV 315 Summer: III. Presto",1,0.004219
"21 Hungarian Dances, WoO 1: Hungarian Dance No. 5 in G Minor. Allegro (Orch. Schmeling)",2,0.008439
"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",1,0.004219
"Bagatelle No. 25 in A Minor, WoO 59 Für Elise",1,0.004219
"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)",1,0.004219
"The Four Seasons: Concerto No. 4 in F Minor, RV 297 L'inverno (winter): I. Allegro non molto",2,0.008439
"Symphony No. 40 In G Minor: I. Allegro, K. 550",1,0.004219
"Interstellar Main Theme - Piano",1,0.004219
"Shootout",1,0.004219
"First Step",2,0.008439
"S.T.A.Y.",1,0.004219
"Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 10, Scene. Moderato",1,0.004219
"Requiem for a Dream (Epic Orchestral Version)",1,0.004219
"Undying Love (Choir - Extended Mix)",1,0.004219
"Suite Bergamasque, L.75: 3.: Claire De Lune",1,0.004219
"Reflections",2,0.008439
"Bella's Lullaby",1,0.004219
"Young and Beautiful",1,0.004219
"Born To Die - Symphony Orchestra Cover",1,0.004219
"Schindler's List (Main Theme)",1,0.004219
"Comptine d'un autre été, l'après-midi",1,0.004219
"Für Elise - Reimagined",1,0.004219
"Flower Dance - Piano Version",1,0.004219
"The Approaching Night",1,0.004219
"Dark Night of the Soul",1,0.004219
"Sun (Instrumental)",1,0.004219
"Mia & Sebastian’s Theme",1,0.004219
"Her Joy Was Complete",1,0.004219
"September 15, 2017: Cassini - The Grand Finale",1,0.004219
"On the Nature of Daylight",1,0.004219
"I Love You",1,0.004219
"Corazón de Niño",1,0.004219
"Ballade pour Adeline - Piano et orchestre",1,0.004219
"Mariage d'Amour",1,0.004219
"For the Love of a Princess / Hymn to the Sea / Wallace Courts Murron (Music from the Original Motion Pictures Braveheart and Titanic)",1,0.004219
"Meeting Kitty",1,0.004219
"Groves",1,0.004219
"Los Alamos",2,0.008439
"Fusion",2,0.008439
"Colonel Pash",1,0.004219
"Theorists",1,0.004219
"Ground Zero",5,0.021097
"Trinity",4,0.016878
"What We Have Done",1,0.004219
"The Trial",2,0.008439
"Dr. Hill",1,0.004219
"Kitty Comes To Testify",2,0.008439
"Leaving Safe Places",1,0.004219
"And We Walk After",1,0.004219
"Dumbledore's Farewell",1,0.004219
"gymnopédie no. 1 (reverb + rain)",1,0.004219
"clair de lune pt. 1 - slowed + reverb",1,0.004219
"New Home",2,0.008439
"The French Library",1,0.004219
"Experience",3,0.012658
"Nuvole Bianche",1,0.004219
"Una Mattina",1,0.004219
"Natural Light",1,0.004219
"Merry-Go-Round of Life - from 'Howl's Moving Castle'",1,0.004219
"With Love Comes Loss (Arr. for Piano Solo)",1,0.004219
"1917",1,0.004219
"The Armstrongs",1,0.004219
"Dance For Me Wallis",1,0.004219
"Adagio in C Minor",2,0.008439
"Idea 22 (Slowed + Reverb)",1,0.004219
"Ethereal",1,0.004219
"Lux Aeterna",1,0.004219
"As Time Flies - Special Version",1,0.004219
"Echo Sax End",1,0.004219
"L'amore dice ciao (From La matriarca - The Libertine) - Main Titles",1,0.004219
"Idea 9",1,0.004219
"Scheming - Instrumental",1,0.004219
"Tick-Tock",1,0.004219
"Idea 1",1,0.004219
"Clare De Lune",1,0.004219
"Oppenheimer Trailer Music - Epic Version",3,0.012658
"Geigerzähler / Radioaktivität",1,0.004219
"Vamos a la Playa - 1983",1,0.004219
"Bombtrack",1,0.004219
"Bombti",1,0.004219
"Oppenheimer's Song",1,0.004219
"SILO Main Title",1,0.004219
"Kerosene - Slowed + Bass Boosted",2,0.008439
"this feeling (Slowed + Reverb)",1,0.004219
"After Dark Slowed - Slowed",1,0.004219
"Lay All Your Love on Me (Slowed and Reverb)",2,0.008439
"Suffer With Me",1,0.004219
"Never Let Go (Of Me) - Slowed",1,0.004219
"Bloody Mary (Refrain Dum Dum Da-Di-Da) - Remix",1,0.004219
"La Leçon Particulière - Slowed & Reverb",1,0.004219
"The Perfect Girl - The Motion Retrowave Remix",2,0.008439
"Kerosene (Slowed - Reverb)",1,0.004219
"Stop Crying Your Heart Out",1,0.004219
"Spot Holes 2",1,0.004219
"Resonance - Slowed & Reverb",1,0.004219
"Me and the Birds",1,0.004219
"You're My Heart, You're My Soul",1,0.004219
"Little Dark Age Slowed",1,0.004219
"L’Amour Impitoyable",1,0.004219
"Aleph - Slowed",1,0.004219
"Infinite Cloud",1,0.004219
"Across the Spider-Verse (Start a Band)",1,0.004219
"Genesis X Resonance X Not Allowed (Slowed + Reverb)",1,0.004219
"Memory Reboot",2,0.008439
"Kyrie",1,0.004219
"迷妄",1,0.004219
"Kingdom Of Predators (from Hunter × Hunter)",1,0.004219
"Rhinestone Eyes",1,0.004219
"The Prowler",1,0.004219
"Little Dark Age - Slowed",3,0.012658
"Metal Gear Solid Main Theme〜The World Needs Only One Big Boss!",1,0.004219
"Second Coming",1,0.004219
"Fahrradsattel",1,0.004219
"Полюшко-поле",1,0.004219
"Song of Plains",1,0.004219
"If the World Hates You (Dark Beach Super Slowed)",1,0.004219
"Kerosene - Slowed",1,0.004219
"The Last Viking",1,0.004219
"Requiem for a Tower Mvt. II (feat. Veigar Margeirsson)",1,0.004219
"Deutsche Nationalhymne (Deutschlandlied)",1,0.004219
"National Anthem of the Ussr",1,0.004219
"this feeling",1,0.004219
"rescue",1,0.004219
"Erika",1,0.004219
"Katyusha",1,0.004219
"L a y A l l Y o u r L o v e o n M e",1,0.004219
"Everybody Wants To Rule The World - Sped Up Version",1,0.004219
"Drip of The Japanese Emperor",1,0.004219
"Who Is She x The Perfect Girl",1,0.004219
"nothing breaks like a heart - slowed + reverb",1,0.004219
"Ww",1,0.004219
"Çökertme",1,0.004219
"Evil Morty Sad Theme (Orchestral Version) [from 'Rick and Morty' Season 5]",1,0.004219
"Molchat Doma - Dark Version",1,0.004219
"Always Forever",1,0.004219
"Aleph - Sped Up",1,0.004219
"Distractions",1,0.004219
"interstellar.",1,0.004219
"After Dark",2,0.008439
"End",2,0.008439
"Memory Reboot - Over Slowed",1,0.004219
"Star Shopping - Sped Up",1,0.004219
"• L’Art du savoir • - Slowed",1,0.004219
"Lost Memory",1,0.004219
"Sleepwalker - Slowed",2,0.008439
"Payitaht Abdülhamid Jenerik Müziği",1,0.004219
"Yalnız Hükümdar",1,0.004219
"The Descent",2,0.008439
"Black Vortex",2,0.008439
"METAMORPHOSIS",1,0.004219
"L'hymne national russe",1,0.004219
"Sonne",1,0.004219
"Sonne - TikTok Remix",1,0.004219
"The End of War",2,0.008439
"Rule The World",1,0.004219
"Fainted - Slowed",1,0.004219
"First Love/Late Spring",1,0.004219
"The Apple (From The Imitation Game Soundtrack)",1,0.004219
"Between the Buttons",1,0.004219
"Hometown (intro)",1,0.004219
"Aleph",2,0.008439
"Idea 10",1,0.004219
"Oppenheimer Theme (Epic Version)",2,0.008439
"run run run (slowed + reverb)",1,0.004219
"Le Monde - From Talk to Me",1,0.004219
"Memento Mori",1,0.004219
"Message from Home",1,0.004219
"LOVELY BASTARDS - Slowed",1,0.004219
"Fire the Cannons (1812 Overture)",1,0.004219
"As Time Flies",2,0.008439
"Dragonfly - Slowed",1,0.004219
"magic",1,0.004219
"We Are Justice",1,0.004219
"I'm Just Ken (From Barbie The Album)",1,0.004219
"We Will All Go Together When We Go (Stereo Mix)",1,0.004219
"Heartaches By The Number",1,0.004219
"Eve Of Destruction",1,0.004219
"Bomb Iran (1980)",1,0.004219
"Maybe",2,0.008439
"Big Iron",1,0.004219
"Winter (from The Four Seasons)",1,0.004219
"POSTERITY",1,0.004219
"Carol Of The Bells",1,0.004219
"The Four Seasons: Concerto No. 2 in G Minor, RV 315 L'estate (summer): III. Presto",1,0.004219
"The Four Seasons: Concerto No. 4 in F Minor, RV 297 L'inverno (winter): III. Allegro – Lento – Allegro",1,0.004219
"The Untold",1,0.004219
"One Last Dream Before Dying",1,0.004219
"The Man Comes Around",1,0.004219
"Go to the Light",1,0.004219
"Dark Was the Night, Cold Was the Ground",1,0.004219
"Ain't No Grave",1,0.004219
"I Don't Want To Set The World On Fire - Single Version",1,0.004219
"House Of The Rising Sun",3,0.012658
"Firestarter",1,0.004219
"In the House - In a Heartbeat",2,0.008439
"The World Is Gonna End Tonight",1,0.004219
"WASTE - Slowed Version",1,0.004219
"Silver Lights",1,0.004219
"You Are the Blood",1,0.004219
"In the House In a Heartbeat",1,0.004219
"Wolf River",1,0.004219
"Help Me Faith",1,0.004219
"Paint It, Black",2,0.008439
"Begin Again",1,0.004219
"Exit Music (For A Film)",1,0.004219
"Through the Valley",1,0.004219
"Rise up Dead Man",1,0.004219
"MAN",1,0.004219
"Ring of Fire",1,0.004219
"1mmortal (Slowed + Reverb)",1,0.004219
"The Man Who Sold the World - 2010 Remaster",1,0.004219
"Tired",1,0.004219
"B.O.B. - Bombs Over Baghdad",1,0.004219
"Roll Out The Barrel",1,0.004219
"Violent Crimes",1,0.004219
"Pound Town 2 (feat. Nicki Minaj & Tay Keith)",2,0.008439
"P power (feat. Drake)",2,0.008439
"POCKET ROCKET",1,0.004219
"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",2,0.008439
"Area Codes",1,0.004219
"SLUT ME OUT",2,0.008439
"Pompeii",7,0.029536
"Wrecking Ball",3,0.012658
"Imagine - Remastered 2010",2,0.008439
"Boom Chicka Boom",1,0.004219
"Don't Stop Believin'",7,0.029536
"Drop It Like It's Hot",3,0.012658
"Atomic Dog",1,0.004219
"Empathy",1,0.004219
"Untitled #13",1,0.004219
"Судно (Борис Рижий)",1,0.004219
"We Are Unloved",1,0.004219
"Eleanor Rigby - Remastered 2009",1,0.004219
"Dream On",4,0.016878
"In This Shirt",1,0.004219
"The Architect",1,0.004219
"Romeo and Juliet, Op. 64: No. 13 Dance of the Knights",1,0.004219
"End of Line",1,0.004219
"Gallowdance - Slowed",1,0.004219
"Vengeance",3,0.012658
"Темная ночь",1,0.004219
"Gravitational Forces",1,0.004219
"Leanin (best part looped)",1,0.004219
"Pure Imagination",1,0.004219
"Restless",3,0.012658
"The Four Seasons - Violin Concerto in F Minor, Op. 8 No. 4, RV 297 Winter: I. Allegro non molto",1,0.004219
"Beethoven: Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio",1,0.004219
"Beethoven: Symphony No. 5 in C Minor, Op. 67: III. Allegro -",1,0.004219
"Andante in C Minor",1,0.004219
"Lacrimosa",2,0.008439
"Chaconne in G Minor",1,0.004219
"Requiem canticles: I. Praeludium",1,0.004219
"Cello Concerto in E Minor, RV 409: II. Allegro",1,0.004219
"The Secret History",1,0.004219
"Prélude in E minor, Op. 28, No. 4",1,0.004219
"Variations on an Original Theme, Op. 36, Enigma: Theme - Andante",1,0.004219
"Pachelbel: Canon and Gigue for Three Violins and Continuo in D Major: Canon",1,0.004219
"Adagio in G Minor (Attrib. Albinoni) [Arr. for Chamber Orchestra]",1,0.004219
"Beethoven's Silence",1,0.004219
"Salem's Secret",3,0.012658
"Hearts Of Stone - Live at Video Game Show 2016",2,0.008439
"Silver For Monsters - Live at Video Game Show 2016",2,0.008439
"On Thin Ice",2,0.008439
"Conjunction Of The Spheres",2,0.008439
"Turning the Tide",3,0.012658
"Geralt Of Rivia - Live at Video Game Show 2016",2,0.008439
"The Hunter + The Storm",1,0.004219
"The Beast Of Beauclair",6,0.025316
"Peaks Pass",6,0.025316
"Claws And Scales",3,0.012658
"Tesham Mutna",7,0.029536
"The Army of the Dead",1,0.004219
"Out of Control",2,0.008439
"Arena Of Rage",4,0.016878
"Howl",2,0.008439
"The Creeping Hut",1,0.004219
"The Witch of Hemwick",4,0.016878
"Deliverance",7,0.029536
"Twisted Force",1,0.004219
"Masser",2,0.008439
"Aurora",3,0.012658
"Dragonsreach",4,0.016878
"Standing Stones",2,0.008439
"Thedas Love Theme",6,0.025316
"Clairvoyance",1,0.004219
"Monks and Chicks",1,0.004219
"Kyne's Peace",3,0.012658
"Crashed Upon the Shield",7,0.029536
"Symphony of the Void",8,0.033755
"Dancing with the Source",3,0.012658
"Tooth and Claw",3,0.012658
"Death or Sovngarde",2,0.008439
"Steel on Steel",2,0.008439
"Caught off Guard",2,0.008439
"War",4,0.016878
"Blood and Steel",3,0.012658
"Death Knell",2,0.008439
"Fall of the Hammer",1,0.004219
"March of the Marauders",2,0.008439
"Defending the Gate",2,0.008439
"Bloody Blades",2,0.008439
"Daedra in Flight",2,0.008439
"Bloodlust",2,0.008439
"Churl's Revenge",2,0.008439
"Onslaught at the Gates",5,0.021097
"To Kill An Ogre",1,0.004219
"Five Armies",5,0.021097
"The Dragon Thrashed and Wailed",7,0.029536
"Come Soft Winds of Death",5,0.021097
"Ride to Destiny",5,0.021097
"Final Confrontation",4,0.016878
"Lair of the Great Wyrm",3,0.012658
"Deep Trouble",3,0.012658
"Qunari On the Rise",1,0.004219
"Main Theme",4,0.016878
"Welcome to the Asylum",1,0.004219
"Arrival",4,0.016878
"Main Hall",2,0.008439
"Wake Up",2,0.008439
"Finale",2,0.008439
"Silent Footsteps",6,0.025316
"Death in the Darkness",2,0.008439
"Hail, Paemon!",1,0.004219
"Firelink Shrine",2,0.008439
"Premonition",1,0.004219
"Moonlit Melody",7,0.029536
"Hunter's Dream",7,0.029536
"The Quarantine Zone (20 Years Later)",3,0.012658
"Duskwood",2,0.008439
"Graveyard",5,0.021097
"Lurking",1,0.004219
"SHA (Spirits of Hatred)",2,0.008439
"Relic Uncovered",3,0.012658
"Menu Theme",1,0.004219
"Darkness",10,0.042194
"Grand Hall",1,0.004219
"Ending: Agrippa",1,0.004219
"The Darkening Ground",1,0.004219
"The Villain",3,0.012658
"The Guise of Man",3,0.012658
"Destiny",2,0.008439
"Battle In The Sky",1,0.004219
"Descent into the Depths",5,0.021097
"Forged in War",3,0.012658
"Oath of Malacath",3,0.012658
"The Elder One Theme",2,0.008439
"Abyssal Assault",1,0.004219
"Demonic Onslaught",2,0.008439
"The Night Of Long Fangs",9,0.037975
"Master of Fate",2,0.008439
"Guardians of the Past",3,0.012658
"Orb of Destruction",3,0.012658
"Mournweald Encounter",2,0.008439
"Enter the Fire God",1,0.004219
"By Death or Dream",1,0.004219
"Seasons of War (Intro Movie)",1,0.004219
"Salvation",2,0.008439
"Astel, Naturalborn of the Void",1,0.004219
"The Endless Night",1,0.004219
"Vermintide End Times",1,0.004219
"Godskin Apostles",1,0.004219
"Cleric Beast",4,0.016878
"Blood-starved Beast",4,0.016878
"Castellan Sylvan",2,0.008439
"Undying Kazimir",1,0.004219
"Regal Ancestor Spirit",2,0.008439
"Godfrey, First Elden Lord",2,0.008439
"Sins and Gods - Revelation",1,0.004219
"A Threat from Nether Years",1,0.004219
"Gather Your Allies!",1,0.004219
"Elder Brain",1,0.004219
"The Planets, Op. 32: Saturn, the Bringer of Old Age",1,0.004219
"Nightfall",1,0.004219
"Hollow Knight",1,0.004219
"Dirtmouth",1,0.004219
"Resting Grounds",1,0.004219
"Haunted Corridor",2,0.008439
"A Cold Presence",1,0.004219
"White Specter",2,0.008439
"Disguise",1,0.004219
"Requiem, K. 626: Lacrimosa dies illa",1,0.004219
"In Lily's Honour",1,0.004219
"Cemetery Waltz",1,0.004219
"Prologue",4,0.016878
"The Arrival",1,0.004219
"Back Hall",3,0.012658
"Are We Alone?",3,0.012658
"Nocturnal",1,0.004219
"The Great Hall",2,0.008439
"Dear Reader",2,0.008439
"Hunters Haven",2,0.008439
"Macabre Respite",2,0.008439
"Milton's Tower",1,0.004219
"Iiardnia Village",1,0.004219
"Intro / Menu",3,0.012658
"A Deeper Dream",1,0.004219
"Lone Harvest",1,0.004219
"Huddled in the Shadows",1,0.004219
"The Nightmare Ends (From Bloodborne) [Hunter's Dream]",1,0.004219
"Return to Slumber",2,0.008439
"The Darkest of Days",3,0.012658
"Streets of New London",3,0.012658
"The Night Unfurls",3,0.012658
"Kindle the Soul 'Acoustic' (From Dark Souls) [Firelink Shrine]",1,0.004219
"Under an Ancient Sun",2,0.008439
"Abyss Watchers (From Dark Souls III)",1,0.004219
"Song of Despair: The Lord of Frenzied Flame (from Elden Ring)",1,0.004219
"Remembrance: Elden Ring (From Elden Ring) [Remix]",1,0.004219
"Kyovashad",1,0.004219
"Miquella's Promise",1,0.004219
"Exodus",3,0.012658
"God Give Me Voice, God Guide My Hand",1,0.004219
"You Never Let Me Go",1,0.004219
"Dark Water",1,0.004219
"Psychopath",1,0.004219
"Momentous Times Are Upon Us",1,0.004219
"William's Confession",1,0.004219
"Brackenbury",4,0.016878
"Into Darkness",2,0.008439
"Portal to the Past",4,0.016878
"Swarm Ambiance",1,0.004219
"The Origins of Murder Victim Jane Doe",1,0.004219
"Unlocking the Seal",1,0.004219
"The Way Down",1,0.004219
"The Enduring Pride",4,0.016878
"The Rampage",2,0.008439
"Borean Tundra",1,0.004219
"Tempest",1,0.004219
"Darkened Shores",4,0.016878
"Water Tunnels",4,0.016878
"We Need Our Army Back",6,0.025316
"A Wet Grave",1,0.004219
"Leviathan",5,0.021097
"Enter the rabbit hole",1,0.004219
